step,reward,eval_type,seed
250112,14.6,pi,4
250112,6.0,mppi,4
500224,3.0,pi,4
500224,0.9,mppi,4
750080,71.0,pi,4
750080,113.6,mppi,4
1000192,230.3,pi,4
1000192,231.4,mppi,4
1250048,251.3,pi,4
1250048,247.0,mppi,4
1500160,266.8,pi,4
1500160,272.1,mppi,4
1750016,258.6,pi,4
1750016,280.5,mppi,4
2000128,276.1,pi,4
2000128,286.9,mppi,4
2250240,275.8,pi,4
2250240,293.4,mppi,4
2500096,267.6,pi,4
2500096,276.8,mppi,4
2750208,284.1,pi,4
2750208,294.0,mppi,4
3000064,285.5,pi,4
3000064,291.9,mppi,4
3250176,287.8,pi,4
3250176,294.3,mppi,4
3500032,292.8,pi,4
3500032,290.6,mppi,4
3750144,289.2,pi,4
3750144,297.5,mppi,4
4000000,282.5,pi,4
4000000,282.8,mppi,4
4250112,290.0,pi,4
4250112,301.7,mppi,4
4500224,279.0,pi,4
4500224,299.8,mppi,4
4750080,293.3,pi,4
4750080,299.9,mppi,4
5000192,292.5,pi,4
5000192,309.0,mppi,4
5250048,290.9,pi,4
5250048,304.1,mppi,4
5500160,290.5,pi,4
5500160,265.2,mppi,4
5750016,289.1,pi,4
5750016,297.8,mppi,4
6000128,289.0,pi,4
6000128,282.7,mppi,4
6250240,292.7,pi,4
6250240,300.7,mppi,4
6500096,211.4,pi,4
6500096,214.2,mppi,4
6750208,284.1,pi,4
6750208,301.2,mppi,4
7000064,285.5,pi,4
7000064,287.0,mppi,4
7250176,286.2,pi,4
7250176,304.6,mppi,4
7500032,295.3,pi,4
7500032,297.6,mppi,4
7750144,296.4,pi,4
7750144,302.3,mppi,4
8000000,277.5,pi,4
8000000,291.0,mppi,4
8250112,293.2,pi,4
8250112,301.3,mppi,4
