step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,1,0.0000,0.0000,0.0,1000.0
250112,mppi,1,0.0008,0.0049,0.125,880.5
500224,pi,1,0.0140,0.0256,0.8,251.6
500224,mppi,1,0.0146,0.0255,0.875,183.5
750080,pi,1,0.2274,0.3822,12.4,246.0
750080,mppi,1,0.1425,0.2419,7.875,529.125
1000192,pi,1,0.2864,0.4898,15.0,57.0
1000192,mppi,1,0.2736,0.4786,15.375,86.125
1250048,pi,1,0.2760,0.5072,14.8,54.2
1250048,mppi,1,0.2721,0.4869,14.875,65.875
1500160,pi,1,0.2784,0.4724,15.2,60.8
1500160,mppi,1,0.2873,0.4593,16.5,56.375
1750016,pi,1,0.2718,0.5040,15.0,58.4
1750016,mppi,1,0.2665,0.4769,15.0,70.625
2000128,pi,1,0.2820,0.4926,15.2,51.4
2000128,mppi,1,0.2804,0.4858,15.5,43.625
