step,reward,eval_type,seed
250112,268.6,pi,3
250112,147.7,mppi,3
500224,311.7,pi,3
500224,326.5,mppi,3
750080,0.0,pi,3
750080,0.0,mppi,3
1000192,335.2,pi,3
1000192,337.9,mppi,3
1250048,335.1,pi,3
1250048,338.8,mppi,3
1500160,340.0,pi,3
1500160,330.2,mppi,3
1750016,271.7,pi,3
1750016,444.9,mppi,3
2000128,247.2,pi,3
2000128,485.0,mppi,3
2250240,435.2,pi,3
2250240,456.3,mppi,3
2500096,356.3,pi,3
2500096,457.6,mppi,3
2750208,460.0,pi,3
2750208,514.0,mppi,3
3000064,445.4,pi,3
3000064,549.8,mppi,3
3250176,493.1,pi,3
3250176,539.5,mppi,3
3500032,472.2,pi,3
3500032,512.5,mppi,3
3750144,486.2,pi,3
3750144,553.2,mppi,3
4000000,502.4,pi,3
4000000,542.0,mppi,3
4250112,476.4,pi,3
4250112,529.9,mppi,3
4500224,495.0,pi,3
4500224,542.9,mppi,3
4750080,496.0,pi,3
4750080,539.2,mppi,3
5000192,525.3,pi,3
5000192,558.8,mppi,3
5250048,515.9,pi,3
5250048,541.8,mppi,3
5500160,521.8,pi,3
5500160,522.6,mppi,3
5750016,502.2,pi,3
5750016,543.2,mppi,3
6000128,516.3,pi,3
6000128,535.5,mppi,3
6250240,522.9,pi,3
6250240,522.3,mppi,3
6500096,496.8,pi,3
6500096,523.2,mppi,3
6750208,504.1,pi,3
6750208,539.4,mppi,3
7000064,516.5,pi,3
7000064,474.0,mppi,3
7250176,512.9,pi,3
7250176,537.9,mppi,3
7500032,525.8,pi,3
7500032,544.0,mppi,3
7750144,553.0,pi,3
7750144,564.8,mppi,3
8000000,528.6,pi,3
8000000,560.2,mppi,3
8250112,539.1,pi,3
8250112,554.1,mppi,3
8500224,539.7,pi,3
8500224,537.0,mppi,3
8750080,546.0,pi,3
8750080,570.3,mppi,3
9000192,529.8,pi,3
9000192,494.2,mppi,3
