step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,4,0.0000,0.0000,0.0,1000.0
250112,mppi,4,0.0027,0.0076,0.375,759.75
500224,pi,4,0.0024,0.0072,0.2,806.6
500224,mppi,4,0.0000,0.0006,0.125,1000.0
750080,pi,4,0.0000,0.0000,0.0,1000.0
750080,mppi,4,0.0061,0.0097,0.5,633.25
1000192,pi,4,0.1570,0.2922,9.4,57.6
1000192,mppi,4,0.1004,0.2244,6.125,417.125
1250048,pi,4,0.2116,0.3262,14.6,233.6
1250048,mppi,4,0.0700,0.1731,5.125,652.0
1500160,pi,4,0.2518,0.4632,17.2,51.0
1500160,mppi,4,0.0050,0.0251,1.125,892.375
1750016,pi,4,0.1734,0.3984,5.4,452.2
1750016,mppi,4,0.3145,0.4256,7.75,283.25
2000128,pi,4,0.0862,0.1072,2.0,803.2
2000128,mppi,4,0.3006,0.4732,10.0,298.5
2250240,pi,4,0.2702,0.3994,9.6,433.8
2250240,mppi,4,0.2504,0.3677,11.5,524.125
2500096,pi,4,0.5532,0.6846,24.4,65.8
2500096,mppi,4,0.5169,0.5760,21.25,183.625
2750208,pi,4,0.1780,0.2594,3.0,618.4
2750208,mppi,4,0.1450,0.2110,0.75,762.125
3000064,pi,4,0.3886,0.7170,1.2,249.2
3000064,mppi,4,0.3649,0.5461,6.125,399.25
3250176,pi,4,0.4320,0.6192,13.2,246.6
3250176,mppi,4,0.5716,0.7005,13.125,168.625
3500032,pi,4,0.4480,0.7082,4.8,255.6
3500032,mppi,4,0.4119,0.5226,7.75,407.625
3750144,pi,4,0.2932,0.5688,0.8,424.2
3750144,mppi,4,0.2400,0.3558,0.75,639.25
4000000,pi,4,0.4030,0.7738,0.0,236.8
4000000,mppi,4,0.2281,0.4760,0.125,522.625
4250112,pi,4,0.3298,0.5676,0.6,432.8
4250112,mppi,4,0.3718,0.7161,0.25,279.875
4500224,pi,4,0.3316,0.5208,3.0,437.4
4500224,mppi,4,0.6001,0.8282,0.75,168.5
4750080,pi,4,0.4752,0.9416,0.2,71.0
4750080,mppi,4,0.6021,0.9469,0.125,55.5
5000192,pi,4,0.5244,0.9460,0.4,58.8
5000192,mppi,4,0.5920,0.9552,0.125,47.0
5250048,pi,4,0.5122,0.9172,1.6,68.6
5250048,mppi,4,0.5595,0.9547,0.125,51.0
5500160,pi,4,0.3894,0.7666,0.0,240.0
5500160,mppi,4,0.5035,0.9430,0.0,64.75
5750016,pi,4,0.4908,0.9334,0.0,73.6
5750016,mppi,4,0.5189,0.8307,0.0,173.625
6000128,pi,4,0.5358,0.9408,0.4,66.2
6000128,mppi,4,0.5605,0.9411,0.0,66.875
6250240,pi,4,0.4276,0.7322,2.8,244.6
6250240,mppi,4,0.6235,0.9521,0.125,50.75
6500096,pi,4,0.5492,0.9230,1.4,62.4
6500096,mppi,4,0.5328,0.9466,0.0,63.875
6750208,pi,4,0.5316,0.9360,0.8,59.4
6750208,mppi,4,0.6033,0.9516,0.375,45.625
7000064,pi,4,0.5458,0.9454,0.2,63.2
7000064,mppi,4,0.5806,0.9554,0.0,56.0
7250176,pi,4,0.5006,0.9450,0.4,61.6
7250176,mppi,4,0.5907,0.9399,0.25,60.125
7500032,pi,4,0.5412,0.9602,0.2,52.6
7500032,mppi,4,0.6109,0.9584,0.5,40.875
7750144,pi,4,0.5476,0.9552,0.6,53.2
7750144,mppi,4,0.6181,0.9609,0.25,40.875
8000000,pi,4,0.5356,0.9328,1.6,56.4
8000000,mppi,4,0.5860,0.9555,0.375,44.25
8250112,pi,4,0.4830,0.9344,0.0,72.6
8250112,mppi,4,0.6004,0.9430,0.0,64.75
8500224,pi,4,0.5188,0.9370,0.8,66.2
8500224,mppi,4,0.5894,0.9442,0.75,55.0
8750080,pi,4,0.5002,0.9340,0.2,72.6
8750080,mppi,4,0.5715,0.9401,0.0,66.5
9000192,pi,4,0.5004,0.9472,0.6,60.2
9000192,mppi,4,0.6098,0.9501,0.0,59.25
9250048,pi,4,0.5214,0.9434,0.4,64.6
9250048,mppi,4,0.5118,0.8327,0.125,173.125
9500160,pi,4,0.5254,0.9346,0.4,73.2
9500160,mppi,4,0.5731,0.9473,0.125,54.125
9750016,pi,4,0.5392,0.9546,0.4,46.2
9750016,mppi,4,0.5826,0.9381,0.0,67.375
10000128,pi,4,0.5344,0.9254,0.8,64.6
10000128,mppi,4,0.6043,0.9636,0.125,43.0
