step,reward,eval_type,seed
50176,333.8,pi,7
50176,332.7,mppi,7
100096,583.0,pi,7
100096,770.7,mppi,7
150016,937.2,pi,7
150016,963.7,mppi,7
200192,971.0,pi,7
200192,983.7,mppi,7
250112,959.8,pi,7
250112,976.3,mppi,7
300032,965.8,pi,7
300032,972.7,mppi,7
350208,901.4,pi,7
350208,986.0,mppi,7
400128,984.0,pi,7
400128,966.0,mppi,7
450048,963.0,pi,7
450048,983.0,mppi,7
500224,974.6,pi,7
500224,992.3,mppi,7
550144,966.6,pi,7
550144,980.3,mppi,7
600064,954.6,pi,7
600064,986.3,mppi,7
650240,963.6,pi,7
650240,958.0,mppi,7
700160,969.6,pi,7
700160,987.3,mppi,7
750080,981.4,pi,7
750080,974.7,mppi,7
800000,968.6,pi,7
800000,959.0,mppi,7
850176,979.2,pi,7
850176,985.3,mppi,7
900096,954.2,pi,7
900096,984.7,mppi,7
950016,981.0,pi,7
950016,971.3,mppi,7
1000192,985.0,pi,7
1000192,984.7,mppi,7
