step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,3,0.0000,0.0000,0.0,1000.0
250112,mppi,3,0.0000,0.0026,0.125,1000.0
500224,pi,3,0.3236,0.4344,11.2,60.2
500224,mppi,3,0.3576,0.4061,11.625,51.875
750080,pi,3,0.3754,0.4398,11.4,60.4
750080,mppi,3,0.1439,0.1613,4.25,651.0
1000192,pi,3,0.3908,0.4198,12.4,47.4
1000192,mppi,3,0.4133,0.4324,12.625,47.0
1250048,pi,3,0.4086,0.4560,12.4,41.0
1250048,mppi,3,0.4307,0.4814,12.0,47.5
1500160,pi,3,0.4278,0.4644,11.4,50.6
1500160,mppi,3,0.4283,0.4781,11.875,54.625
1750016,pi,3,0.4254,0.4550,11.8,50.6
1750016,mppi,3,0.4315,0.4643,12.0,40.375
2000128,pi,3,0.3456,0.3764,9.2,239.8
2000128,mppi,3,0.4315,0.4845,11.0,48.875
