step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,1,0.0502,0.1270,9.2,0.0
50176,mppi,1,0.1450,0.9537,4.333333333333333,0.0
100096,pi,1,0.4220,0.8602,3.0,0.0
100096,mppi,1,0.1667,0.9293,8.333333333333334,0.0
150016,pi,1,0.3280,0.9998,0.2,0.0
150016,mppi,1,0.4630,1.0000,0.0,0.0
200192,pi,1,0.4268,1.0000,0.0,0.0
200192,mppi,1,0.6033,1.0000,0.0,0.0
250112,pi,1,0.2066,1.0000,0.0,0.0
250112,mppi,1,0.3703,1.0000,0.0,0.0
300032,pi,1,0.6054,1.0000,0.0,0.0
300032,mppi,1,0.8407,1.0000,0.0,0.0
350208,pi,1,0.9050,1.0000,0.0,0.0
350208,mppi,1,0.9220,1.0000,0.0,0.0
400128,pi,1,0.8994,1.0000,0.0,0.0
400128,mppi,1,0.6750,1.0000,0.0,0.0
450048,pi,1,1.0000,1.0000,0.0,0.0
450048,mppi,1,0.9890,1.0000,0.0,0.0
500224,pi,1,0.9990,1.0000,0.0,0.0
500224,mppi,1,0.3912,1.0000,0.0,0.0
