step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,5,0.0000,0.0000,0.0,1000.0
250112,mppi,5,0.0000,0.0024,0.5,1000.0
500224,pi,5,0.0000,0.0038,1.0,1000.0
500224,mppi,5,0.0000,0.0000,0.0,1000.0
750080,pi,5,0.0000,0.0000,0.0,1000.0
750080,mppi,5,0.0000,0.0003,0.125,1000.0
1000192,pi,5,0.0004,0.0538,3.0,816.6
1000192,mppi,5,0.0057,0.0376,2.125,658.625
1250048,pi,5,0.0000,0.0000,0.0,1000.0
1250048,mppi,5,0.0021,0.0096,0.375,638.75
1500160,pi,5,0.0000,0.0000,0.0,1000.0
1500160,mppi,5,0.0029,0.0381,2.375,468.0
