training/bc/bc_log_prob,training/bc/bc_loss,training/bc/mse,training/bc/std,training/flow_occupancy/current_flow_matching_loss,training/flow_occupancy/flow_future_obs_max,training/flow_occupancy/flow_future_obs_min,training/flow_occupancy/flow_matching_loss,training/flow_occupancy/future_flow_matching_loss,training/flow_occupancy/gamma_h_mean,training/flow_occupancy/kl_loss,training/flow_occupancy/neg_elbo_loss,training/grad/max,training/grad/min,training/grad/norm,validation/bc/bc_log_prob,validation/bc/bc_loss,validation/bc/mse,validation/bc/std,validation/flow_occupancy/current_flow_matching_loss,validation/flow_occupancy/flow_future_obs_max,validation/flow_occupancy/flow_future_obs_min,validation/flow_occupancy/flow_matching_loss,validation/flow_occupancy/future_flow_matching_loss,validation/flow_occupancy/gamma_h_mean,validation/flow_occupancy/kl_loss,validation/flow_occupancy/neg_elbo_loss,time/epoch_time,time/total_time,step
-4.648348,4.648348,0.02146188,1.0,1.0255507,6.725114,-5.0071545,0.0151579,0.0068425746,0.98623884,0.72339404,0.02239184,0.03676152,-0.030640805,0.4067158,-4.640794,4.640794,0.018440587,1.0,1.1203034,3.2325728,-3.1908612,0.015923074,0.005966587,0.98654443,0.73915505,0.023314625,0.006790290451049804,33.95146632194519,5000
-4.638338,4.638338,0.017458204,1.0,0.87909806,4.995465,-10.471966,0.01400644,0.024641162,0.9863697,0.8962449,0.022968888,0.028523171,-0.031339884,0.5008533,-4.6267276,4.6267276,0.012813992,1.0,2.061643,4.522769,-19.842863,0.019597713,0.02469619,0.98699677,1.3014493,0.032612205,0.002524233341217041,46.5726375579834,10000
-4.640231,4.640231,0.018215377,1.0,1.2864642,4.995465,-15.005836,0.023968464,0.059932455,0.98744524,1.2444065,0.03641253,0.026552837,-0.035584316,0.80739963,-4.6423473,4.6423473,0.019061968,1.0,1.8335955,4.522769,-19.842863,0.028038587,0.07628803,0.98818624,1.2680796,0.040719382,0.0025114596366882323,59.12994074821472,15000
-4.644844,4.644844,0.020060552,1.0,1.1264861,10.102088,-15.929528,0.01996505,0.06555809,0.98798805,1.5851867,0.035816915,0.05583275,-0.07250858,1.3042312,-4.6505895,4.6505895,0.022358758,1.0,1.1482205,4.522769,-19.842863,0.02462582,0.051184706,0.9862826,1.5866544,0.040492363,0.0024640953063964845,71.45042133331299,20000
-4.6340322,4.6340322,0.015735848,1.0,0.9259893,8.6453,-15.929528,0.013296662,0.040973637,0.9851719,1.4633286,0.027929947,0.02884882,-0.03466855,0.79281336,-4.639989,4.639989,0.01811851,1.0,1.3730576,8.109042,-19.842863,0.02726626,0.050764322,0.9868675,1.4614091,0.04188035,0.0024323716640472413,83.61228346824646,25000
-4.634331,4.634331,0.01585537,1.0,1.2939998,14.148541,-15.929528,0.073666275,0.11348753,0.9892553,1.6446425,0.0901127,0.07294221,-0.09005464,2.322414,-4.6442804,4.6442804,0.019835068,1.0,1.6321995,8.504515,-19.842863,0.025936576,0.05939159,0.9881569,1.6244969,0.042181544,0.0024497171401977537,95.86087274551392,30000
-4.6501637,4.6501637,0.022188194,1.0,1.480548,11.674415,-15.929528,0.023646,0.06365663,0.9860664,1.7872541,0.04151854,0.023735885,-0.05665479,1.0202584,-4.6624565,4.6624565,0.027105374,1.0,1.4228141,4.9921036,-19.842863,0.025353618,0.09097277,0.98785615,1.8118594,0.04347221,0.0024668439388275147,108.19509601593018,35000
-4.642766,4.642766,0.019229436,1.0,1.3305424,6.2889113,-15.929528,0.024391955,0.080594845,0.9875466,1.884232,0.043234274,0.092071615,-0.080001466,1.9048808,-4.6337543,4.6337543,0.01562458,1.0,1.5025274,12.204673,-19.842863,0.035957467,0.10314764,0.98672223,1.8864151,0.054821618,0.002466533660888672,120.52776885032654,40000
-4.6346903,4.6346903,0.01599912,1.0,1.0321063,11.904472,-15.929528,0.026206706,0.13313128,0.9884727,2.377236,0.049979065,0.03674907,-0.039674725,1.6282978,-4.6423597,4.6423597,0.01906685,1.0,1.436058,10.376722,-19.842863,0.028885247,0.122517616,0.98675334,2.4101295,0.05298654,0.0024950702667236326,133.0031247138977,45000
-4.6292806,4.6292806,0.013835209,1.0,1.0331652,11.14044,-15.929528,0.0219207,0.04304137,0.9876596,1.8737067,0.040657766,0.057449583,-0.030107206,0.790369,-4.634343,4.634343,0.01586037,1.0,0.8721727,5.7342415,-19.842863,0.031416647,0.107130095,0.9870769,1.9275739,0.050692387,0.002469336032867432,145.34981036186218,50000
