step,reward,eval_type,seed
250112,0.1,pi,1
250112,0.0,mppi,1
500224,6.6,pi,1
500224,3.9,mppi,1
750080,23.9,pi,1
750080,63.3,mppi,1
1000192,172.0,pi,1
1000192,203.0,mppi,1
1250048,229.0,pi,1
1250048,243.0,mppi,1
1500160,260.6,pi,1
1500160,250.1,mppi,1
1750016,253.0,pi,1
1750016,256.1,mppi,1
2000128,246.4,pi,1
2000128,263.9,mppi,1
2250240,259.6,pi,1
2250240,266.5,mppi,1
2500096,253.2,pi,1
2500096,262.9,mppi,1
2750208,256.4,pi,1
2750208,252.5,mppi,1
3000064,191.4,pi,1
3000064,269.3,mppi,1
3250176,260.3,pi,1
3250176,279.0,mppi,1
3500032,244.3,pi,1
3500032,229.2,mppi,1
3750144,274.7,pi,1
3750144,264.9,mppi,1
4000000,270.2,pi,1
4000000,242.8,mppi,1
