step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,0,0.0030,0.0030,1.8,342.2
50176,mppi,0,0.0000,0.0000,0.0,1000.0
100096,pi,0,0.0000,0.0000,0.0,1000.0
100096,mppi,0,0.0000,0.0000,0.0,1000.0
150016,pi,0,0.0000,0.0000,0.0,1000.0
150016,mppi,0,0.0027,0.0027,0.375,990.375
200192,pi,0,0.0316,0.0316,3.2,633.0
200192,mppi,0,0.0849,0.0849,4.5,372.0
250112,pi,0,0.3300,0.3300,3.0,240.2
250112,mppi,0,0.2586,0.2586,1.0,245.125
300032,pi,0,0.2792,0.2792,1.0,249.2
300032,mppi,0,0.7989,0.7989,0.75,200.25
350208,pi,0,0.4992,0.4992,4.0,182.4
350208,mppi,0,0.8141,0.8141,0.0,185.875
400128,pi,0,0.7360,0.7360,0.0,264.0
400128,mppi,0,0.8035,0.8035,0.0,196.5
450048,pi,0,0.6504,0.6504,1.0,310.2
450048,mppi,0,0.8073,0.8073,0.125,191.25
500224,pi,0,0.6960,0.6960,0.0,304.0
500224,mppi,0,0.8140,0.8140,0.0,186.0
