step,reward,eval_type,seed
250112,4.3,pi,2
250112,0.0,mppi,2
500224,226.9,pi,2
500224,278.4,mppi,2
750080,292.3,pi,2
750080,289.6,mppi,2
1000192,287.8,pi,2
1000192,303.2,mppi,2
1250048,293.0,pi,2
1250048,294.9,mppi,2
1500160,283.5,pi,2
1500160,298.7,mppi,2
1750016,289.2,pi,2
1750016,307.3,mppi,2
2000128,270.4,pi,2
2000128,255.5,mppi,2
2250240,291.4,pi,2
2250240,295.4,mppi,2
2500096,292.8,pi,2
2500096,295.1,mppi,2
2750208,294.9,pi,2
2750208,304.2,mppi,2
3000064,284.7,pi,2
3000064,267.8,mppi,2
3250176,290.6,pi,2
3250176,298.1,mppi,2
3500032,287.3,pi,2
3500032,301.7,mppi,2
3750144,292.0,pi,2
3750144,309.5,mppi,2
4000000,293.1,pi,2
4000000,294.0,mppi,2
