step, reward, eval_type, seed 
333568,175.0, pi, 1
333568, 49.0, mppi, 1
666880,71.1, pi, 1
666880,122.9, mppi, 1
1000192,153.1, p1,1
1000192,102.3, mppi, 1
1333504,171.4, pi, 1
1333504,113.6, mppi, 1
1666816, 239.9, pi, 1
1666816, 181.5, mppi, 1
2000128,157.8, pi, 1
2000128,255.1, mppi, 1
2333440,326.9, pi, 1
2333440, 469.3, mppi, 1
2666752, 409.3, pi, 1
2666752,79.6, mppi, 1
3000064,207.5, pi, 1
3000064, 241.4, mppi, 1
3333376, 273.9, pi, 1
3333376,248.0, mppi, 1
3666688,173.2, pi, 1
3666688, 311.7, mppi, 1
4000000,603.0, pi, 1
4000000,94.3, mppi, 1
