step,reward,eval_type,seed
250112,12.2,pi,3
250112,8.1,mppi,3
500224,212.0,pi,3
500224,194.8,mppi,3
750080,387.4,pi,3
750080,465.9,mppi,3
1000192,453.1,pi,3
1000192,498.3,mppi,3
1250048,524.2,pi,3
1250048,551.6,mppi,3
1500160,565.2,pi,3
1500160,568.3,mppi,3
1750016,601.0,pi,3
1750016,599.5,mppi,3
2000128,468.5,pi,3
2000128,583.2,mppi,3
2250240,568.7,pi,3
2250240,594.9,mppi,3
2500096,584.7,pi,3
2500096,593.7,mppi,3
2750208,580.8,pi,3
2750208,608.1,mppi,3
3000064,574.2,pi,3
3000064,609.0,mppi,3
3250176,598.9,pi,3
3250176,602.7,mppi,3
