step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,1,0.0000,0.9888,3.6,1000.0
50176,mppi,1,0.0000,0.9977,1.0,1000.0
100096,pi,1,0.0000,0.9884,1.8,1000.0
100096,mppi,1,0.0067,0.9983,0.6666666666666666,662.6666666666666
150016,pi,1,0.8240,0.9974,0.8,65.0
150016,mppi,1,0.8413,0.9980,0.6666666666666666,56.333333333333336
200192,pi,1,0.7444,0.9980,0.6,70.0
200192,mppi,1,0.4570,0.9763,3.6666666666666665,89.0
250112,pi,1,0.3034,0.9916,1.0,659.2
250112,mppi,1,0.0000,0.9950,1.3333333333333333,1000.0
300032,pi,1,0.6830,0.9936,1.4,240.0
300032,mppi,1,0.5187,0.9937,0.6666666666666666,375.6666666666667
350208,pi,1,0.0000,0.4136,0.6,1000.0
350208,mppi,1,0.0000,0.0273,1.0,1000.0
400128,pi,1,0.5536,0.9962,0.6,428.2
400128,mppi,1,0.0000,1.0000,0.0,1000.0
450048,pi,1,0.1912,0.9972,0.4,808.8
450048,mppi,1,0.3147,0.9860,0.3333333333333333,685.3333333333334
500224,pi,1,0.9396,0.9992,0.6,60.4
500224,mppi,1,0.9480,1.0000,0.0,52.0
550144,pi,1,0.9426,0.9980,0.2,57.4
550144,mppi,1,0.9583,0.9970,0.3333333333333333,41.666666666666664
600064,pi,1,0.9436,0.9992,0.2,56.4
600064,mppi,1,0.9423,0.9990,0.3333333333333333,47.0
650240,pi,1,0.9460,0.9964,0.4,53.8
650240,mppi,1,0.9317,0.9933,1.3333333333333333,66.66666666666667
700160,pi,1,0.7534,0.7986,0.4,246.6
700160,mppi,1,0.9303,0.9880,1.0,68.66666666666667
750080,pi,1,0.7214,0.9950,0.4,277.4
750080,mppi,1,0.0000,0.9967,0.6666666666666666,1000.0
800000,pi,1,0.9464,0.9986,0.2,53.6
800000,mppi,1,0.9433,0.9983,0.6666666666666666,56.666666666666664
850176,pi,1,0.9442,0.9968,0.4,55.8
850176,mppi,1,0.9497,0.9987,0.3333333333333333,50.333333333333336
900096,pi,1,0.9296,0.9944,0.8,70.4
900096,mppi,1,0.9377,0.9973,1.3333333333333333,62.333333333333336
950016,pi,1,0.9434,0.9978,0.6,56.6
950016,mppi,1,0.9377,0.9973,1.0,62.0
1000192,pi,1,0.9428,0.9974,0.8,56.0
1000192,mppi,1,0.9663,0.9993,0.3333333333333333,33.666666666666664
