step,reward,eval_type,seed
50176,84.5,pi,1
50176,47.1,mppi,1
100096,355.3,pi,1
100096,239.8,mppi,1
150016,545.2,pi,1
150016,560.7,mppi,1
200192,520.7,pi,1
200192,418.3,mppi,1
250112,227.6,pi,1
250112,135.0,mppi,1
300032,476.8,pi,1
300032,371.6,mppi,1
350208,34.1,pi,1
350208,11.0,mppi,1
400128,398.1,pi,1
400128,22.6,mppi,1
450048,200.7,pi,1
450048,279.4,mppi,1
500224,658.7,pi,1
500224,672.4,mppi,1
550144,641.5,pi,1
550144,677.0,mppi,1
600064,666.3,pi,1
600064,673.8,mppi,1
650240,645.9,pi,1
650240,663.1,mppi,1
700160,535.7,pi,1
700160,665.3,mppi,1
750080,545.9,pi,1
750080,134.7,mppi,1
800000,652.0,pi,1
800000,668.2,mppi,1
850176,667.0,pi,1
850176,685.2,mppi,1
900096,641.1,pi,1
900096,666.5,mppi,1
950016,668.5,pi,1
950016,675.0,mppi,1
1000192,667.2,pi,1
1000192,685.1,mppi,1
