step,reward,eval_type,seed
50176,0.0,pi,0
50176,0.0,mppi,0
100096,0.0,pi,0
100096,0.0,mppi,0
150016,0.0,pi,0
150016,0.0,mppi,0
200192,0.0,pi,0
200192,0.0,mppi,0
250112,0.0,pi,0
250112,0.0,mppi,0
300032,0.0,pi,0
300032,0.0,mppi,0
350208,0.0,pi,0
350208,0.0,mppi,0
400128,2.6,pi,0
400128,0.0,mppi,0
450048,0.0,pi,0
450048,0.0,mppi,0
500224,0.0,pi,0
500224,0.0,mppi,0
550144,0.0,pi,0
550144,0.0,mppi,0
600064,0.0,pi,0
600064,0.0,mppi,0
650240,1.4,pi,0
650240,0.0,mppi,0
700160,0.0,pi,0
700160,0.0,mppi,0
750080,0.0,pi,0
750080,0.0,mppi,0
800000,0.0,pi,0
800000,0.0,mppi,0
850176,0.0,pi,0
850176,0.0,mppi,0
900096,0.0,pi,0
900096,0.0,mppi,0
950016,0.0,pi,0
950016,0.0,mppi,0
1000192,5.2,pi,0
1000192,0.0,mppi,0
