step,reward,eval_type,seed
250112,0.0,pi,4
250112,0.5,mppi,4
500224,7.2,pi,4
500224,0.7,mppi,4
750080,0.0,pi,4
750080,3.8,mppi,4
1000192,2.4,pi,4
1000192,1.2,mppi,4
1250048,4.8,pi,4
1250048,2.8,mppi,4
1500160,3.9,pi,4
1500160,1.1,mppi,4
1750016,3.9,pi,4
1750016,1.5,mppi,4
2000128,16.2,pi,4
2000128,0.0,mppi,4
2250240,14.0,pi,4
2250240,20.5,mppi,4
2500096,82.4,pi,4
2500096,23.9,mppi,4
2750208,65.8,pi,4
2750208,46.4,mppi,4
3000064,23.5,pi,4
3000064,50.9,mppi,4
3250176,20.9,pi,4
3250176,43.4,mppi,4
3500032,104.5,pi,4
3500032,143.2,mppi,4
3750144,131.1,pi,4
3750144,144.1,mppi,4
4000000,170.1,pi,4
4000000,193.4,mppi,4
4250112,153.2,pi,4
4250112,98.5,mppi,4
4500224,33.4,pi,4
4500224,46.3,mppi,4
4750080,213.4,pi,4
4750080,188.5,mppi,4
5000192,267.7,pi,4
5000192,214.8,mppi,4
5250048,312.1,pi,4
5250048,266.5,mppi,4
5500160,339.5,pi,4
5500160,215.4,mppi,4
5750016,231.7,pi,4
5750016,299.5,mppi,4
6000128,282.3,pi,4
6000128,238.7,mppi,4
6250240,235.3,pi,4
6250240,317.6,mppi,4
6500096,162.9,pi,4
6500096,306.6,mppi,4
6750208,341.8,pi,4
6750208,418.7,mppi,4
7000064,298.3,pi,4
7000064,331.0,mppi,4
7250176,271.8,pi,4
7250176,353.9,mppi,4
7500032,286.6,pi,4
7500032,102.9,mppi,4
7750144,381.0,pi,4
7750144,220.9,mppi,4
8000000,383.2,pi,4
8000000,386.0,mppi,4
8250112,340.7,pi,4
8250112,356.1,mppi,4
8500224,298.1,pi,4
8500224,399.5,mppi,4
8750080,230.1,pi,4
8750080,311.8,mppi,4
9000192,344.2,pi,4
9000192,288.8,mppi,4
9250048,348.1,pi,4
9250048,379.8,mppi,4
9500160,190.1,pi,4
9500160,354.5,mppi,4
9750016,342.6,pi,4
9750016,227.8,mppi,4
10000128,352.9,pi,4
10000128,446.6,mppi,4
