step,reward,eval_type,seed
250112,149.9,pi,40
250112,122.1,mppi,40
500224,291.9,pi,40
500224,287.8,mppi,40
750080,243.0,pi,40
750080,306.0,mppi,40
1000192,318.8,pi,40
1000192,315.8,mppi,40
1250048,321.7,pi,40
1250048,332.5,mppi,40
1500160,319.6,pi,40
1500160,341.6,mppi,40
1750016,323.6,pi,40
1750016,332.5,mppi,40
2000128,326.4,pi,40
2000128,345.8,mppi,40
2250240,327.5,pi,40
2250240,337.0,mppi,40
2500096,334.1,pi,40
2500096,333.7,mppi,40
2750208,335.5,pi,40
2750208,334.2,mppi,40
3000064,326.5,pi,40
3000064,336.2,mppi,40
3250176,332.2,pi,40
3250176,339.7,mppi,40
3500032,325.8,pi,40
3500032,335.7,mppi,40
3750144,329.9,pi,40
3750144,343.7,mppi,40
4000000,331.7,pi,40
4000000,338.6,mppi,40
4250112,322.6,pi,40
4250112,338.1,mppi,40
4500224,328.1,pi,40
4500224,342.5,mppi,40
4750080,275.2,pi,40
4750080,344.1,mppi,40
5000192,332.1,pi,40
5000192,339.5,mppi,40
5250048,332.8,pi,40
5250048,347.7,mppi,40
5500160,267.4,pi,40
5500160,343.1,mppi,40
5750016,338.8,pi,40
5750016,344.3,mppi,40
6000128,333.3,pi,40
6000128,341.2,mppi,40
6250240,339.0,pi,40
6250240,348.2,mppi,40
6500096,340.6,pi,40
6500096,343.2,mppi,40
6750208,341.6,pi,40
6750208,352.0,mppi,40
7000064,341.6,pi,40
7000064,346.7,mppi,40
7250176,336.9,pi,40
7250176,348.9,mppi,40
7500032,335.9,pi,40
7500032,340.5,mppi,40
7750144,332.1,pi,40
7750144,342.7,mppi,40
8000000,330.6,pi,40
8000000,342.8,mppi,40
8250112,332.6,pi,40
8250112,338.6,mppi,40
8500224,340.1,pi,40
8500224,351.3,mppi,40
8750080,337.1,pi,40
8750080,352.6,mppi,40
9000192,333.4,pi,40
9000192,347.1,mppi,40
9250048,269.6,pi,40
9250048,346.6,mppi,40
9500160,329.9,pi,40
9500160,352.7,mppi,40
9750016,342.7,pi,40
9750016,355.5,mppi,40
10000128,337.1,pi,40
10000128,351.5,mppi,40
