step,reward,eval_type,seed
250112,0.0,pi,1
250112,0.0,mppi,1
500224,0.0,pi,1
500224,1.0,mppi,1
750080,23.0,pi,1
750080,1.3,mppi,1
1000192,63.4,pi,1
1000192,49.7,mppi,1
1250048,211.3,pi,1
1250048,199.4,mppi,1
1500160,232.9,pi,1
1500160,237.5,mppi,1
1750016,234.2,pi,1
1750016,212.6,mppi,1
2000128,236.7,pi,1
2000128,243.0,mppi,1
2250240,234.5,pi,1
2250240,222.4,mppi,1
2500096,245.2,pi,1
2500096,244.9,mppi,1
2750208,238.0,pi,1
2750208,211.0,mppi,1
3000064,247.0,pi,1
3000064,255.0,mppi,1
3250176,222.5,pi,1
3250176,246.7,mppi,1
3500032,241.4,pi,1
3500032,250.6,mppi,1
