step,reward,eval_type,seed
250112,0.0,pi,3
250112,0.0,mppi,3
500224,2.0,pi,3
500224,0.0,mppi,3
750080,2.3,pi,3
750080,0.0,mppi,3
1000192,20.7,pi,3
1000192,35.8,mppi,3
1250048,49.5,pi,3
1250048,58.0,mppi,3
1500160,103.7,pi,3
1500160,74.1,mppi,3
1750016,42.5,pi,3
1750016,142.0,mppi,3
2000128,111.4,pi,3
2000128,70.8,mppi,3
2250240,192.9,pi,3
2250240,156.3,mppi,3
2500096,48.2,pi,3
2500096,165.5,mppi,3
2750208,147.6,pi,3
2750208,165.4,mppi,3
3000064,148.1,pi,3
3000064,0.0,mppi,3
3250176,229.3,pi,3
3250176,88.3,mppi,3
3500032,141.7,pi,3
3500032,85.0,mppi,3
3750144,95.1,pi,3
3750144,177.5,mppi,3
4000000,147.4,pi,3
4000000,0.0,mppi,3
4250112,152.5,pi,3
4250112,165.0,mppi,3
4500224,199.0,pi,3
4500224,173.2,mppi,3
4750080,203.6,pi,3
4750080,0.0,mppi,3
5000192,48.4,pi,3
5000192,87.5,mppi,3
5250048,49.6,pi,3
5250048,256.7,mppi,3
5500160,100.0,pi,3
5500160,279.6,mppi,3
5750016,0.0,pi,3
5750016,276.4,mppi,3
6000128,159.6,pi,3
6000128,227.0,mppi,3
6250240,96.9,pi,3
6250240,272.4,mppi,3
6500096,239.4,pi,3
6500096,265.1,mppi,3
6750208,243.9,pi,3
6750208,262.3,mppi,3
7000064,246.6,pi,3
7000064,179.8,mppi,3
7250176,243.1,pi,3
7250176,274.6,mppi,3
7500032,248.6,pi,3
7500032,279.5,mppi,3
7750144,254.6,pi,3
7750144,269.0,mppi,3
8000000,254.2,pi,3
8000000,274.9,mppi,3
8250112,257.2,pi,3
8250112,284.1,mppi,3
8500224,256.2,pi,3
8500224,280.5,mppi,3
8750080,205.4,pi,3
8750080,277.6,mppi,3
9000192,257.2,pi,3
9000192,281.8,mppi,3
9250048,254.7,pi,3
9250048,286.4,mppi,3
9500160,265.4,pi,3
9500160,294.8,mppi,3
9750016,206.2,pi,3
9750016,291.0,mppi,3
10000128,256.9,pi,3
10000128,294.6,mppi,3
