step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,28,0.0066,0.0066,0.6,608.4
50176,mppi,28,0.1597,0.1597,21.333333333333332,340.3333333333333
100096,pi,28,0.8048,0.8048,60.6,13.8
100096,mppi,28,0.7027,0.7027,56.666666666666664,8.333333333333334
150016,pi,28,0.8478,0.8478,52.8,16.2
150016,mppi,28,0.7400,0.7400,47.666666666666664,19.333333333333332
200192,pi,28,0.3140,0.3140,57.0,16.0
200192,mppi,28,0.2830,0.2830,53.333333333333336,18.0
250112,pi,28,0.9768,0.9768,3.0,17.6
250112,mppi,28,0.9730,0.9730,7.0,15.333333333333334
300032,pi,28,0.8650,0.8650,55.4,16.2
300032,mppi,28,0.9057,0.9057,48.0,13.333333333333334
350208,pi,28,0.9104,0.9104,64.0,16.8
350208,mppi,28,0.9167,0.9167,62.0,13.333333333333334
400128,pi,28,0.9132,0.9132,63.8,15.8
400128,mppi,28,0.9437,0.9437,28.666666666666668,19.333333333333332
450048,pi,28,0.8786,0.8786,62.6,12.4
450048,mppi,28,0.9333,0.9333,42.0,16.0
500224,pi,28,0.8834,0.8834,63.6,13.8
500224,mppi,28,0.9743,0.9743,10.666666666666666,9.0
