step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,1,0.0094,0.6204,3.4,614.4
50176,mppi,1,0.0895,0.9294,8.125,236.75
100096,pi,1,0.9440,0.9996,0.2,13.2
100096,mppi,1,0.8197,0.9908,1.0,155.25
150016,pi,1,0.9598,0.9898,0.8,40.2
150016,mppi,1,0.9490,0.9945,0.75,34.5
200192,pi,1,0.9570,0.9968,1.0,39.8
200192,mppi,1,0.9564,0.9965,0.375,29.75
250112,pi,1,0.9604,0.9964,1.0,38.6
250112,mppi,1,0.9547,0.9952,0.75,38.75
300032,pi,1,0.9604,0.9992,0.4,39.6
300032,mppi,1,0.9632,0.9976,0.5,36.75
350208,pi,1,0.9698,0.9998,0.2,29.2
350208,mppi,1,0.9738,0.9980,0.625,26.125
400128,pi,1,0.9806,0.9994,0.2,19.4
400128,mppi,1,0.9567,0.9949,0.375,39.75
450048,pi,1,0.9224,0.9930,1.8,46.0
450048,mppi,1,0.9756,0.9992,0.125,24.375
500224,pi,1,0.9544,0.9874,1.4,43.4
500224,mppi,1,0.9712,0.9976,0.5,28.75
550144,pi,1,0.9602,0.9950,0.8,36.4
550144,mppi,1,0.7344,1.0000,0.0,265.375
600064,pi,1,0.9798,0.9992,0.2,20.2
600064,mppi,1,0.9659,0.9984,0.5,26.375
650240,pi,1,0.9606,0.9944,0.6,33.4
650240,mppi,1,0.9688,0.9966,0.5,28.25
700160,pi,1,0.9658,0.9888,0.4,30.8
700160,mppi,1,0.9743,0.9970,0.375,22.5
750080,pi,1,0.9626,0.9970,0.6,36.8
750080,mppi,1,0.9662,0.9995,0.375,28.0
800000,pi,1,0.9788,0.9988,0.6,21.2
800000,mppi,1,0.9804,0.9975,0.375,19.625
850176,pi,1,0.9656,0.9972,0.4,30.6
850176,mppi,1,0.9701,0.9979,0.5,29.375
900096,pi,1,0.9778,0.9970,0.8,21.4
900096,mppi,1,0.9686,0.9980,0.75,31.375
950016,pi,1,0.9630,0.9934,0.6,36.0
950016,mppi,1,0.9701,0.9966,0.75,29.75
1000192,pi,1,0.9704,0.9972,0.6,28.6
1000192,mppi,1,0.9617,0.9942,0.75,38.25
