step,reward,eval_type,seed
50176,27.9,pi,1
50176,178.5,mppi,1
100096,910.6,pi,1
100096,774.5,mppi,1
150016,959.0,pi,1
150016,942.3,mppi,1
200192,954.6,pi,1
200192,953.1,mppi,1
250112,960.1,pi,1
250112,951.0,mppi,1
300032,958.0,pi,1
300032,963.6,mppi,1
350208,968.6,pi,1
350208,971.3,mppi,1
400128,978.2,pi,1
400128,951.3,mppi,1
450048,921.2,pi,1
450048,970.6,mppi,1
500224,953.3,pi,1
500224,967.3,mppi,1
550144,959.3,pi,1
550144,738.2,mppi,1
600064,971.7,pi,1
600064,956.8,mppi,1
650240,959.9,pi,1
650240,961.1,mppi,1
700160,960.0,pi,1
700160,970.2,mppi,1
750080,961.9,pi,1
750080,962.4,mppi,1
800000,958.2,pi,1
800000,975.0,mppi,1
850176,967.9,pi,1
850176,969.7,mppi,1
900096,977.2,pi,1
900096,968.3,mppi,1
950016,963.8,pi,1
950016,968.5,mppi,1
1000192,965.0,pi,1
1000192,963.0,mppi,1
