step,reward,eval_type,seed
50176,84.7,pi,2
50176,12.1,mppi,2
100096,178.8,pi,2
100096,173.6,mppi,2
150016,137.0,pi,2
150016,307.2,mppi,2
200192,198.8,pi,2
200192,301.4,mppi,2
250112,250.8,pi,2
250112,379.2,mppi,2
300032,322.8,pi,2
300032,345.2,mppi,2
350208,409.2,pi,2
350208,337.0,mppi,2
400128,361.9,pi,2
400128,0.4,mppi,2
450048,475.4,pi,2
450048,603.1,mppi,2
500224,483.9,pi,2
500224,526.3,mppi,2
