training/bc/bc_log_prob,training/bc/bc_loss,training/bc/mse,training/bc/std,training/flow_occupancy/current_flow_matching_loss,training/flow_occupancy/flow_future_obs_max,training/flow_occupancy/flow_future_obs_min,training/flow_occupancy/flow_matching_loss,training/flow_occupancy/future_flow_matching_loss,training/flow_occupancy/gamma_h_mean,training/flow_occupancy/kl_loss,training/flow_occupancy/neg_elbo_loss,training/grad/max,training/grad/min,training/grad/norm,validation/bc/bc_log_prob,validation/bc/bc_loss,validation/bc/mse,validation/bc/std,validation/flow_occupancy/current_flow_matching_loss,validation/flow_occupancy/flow_future_obs_max,validation/flow_occupancy/flow_future_obs_min,validation/flow_occupancy/flow_matching_loss,validation/flow_occupancy/future_flow_matching_loss,validation/flow_occupancy/gamma_h_mean,validation/flow_occupancy/kl_loss,validation/flow_occupancy/neg_elbo_loss,time/epoch_time,time/total_time,step
-4.64835,4.64835,0.02146301,1.0,1.03548,6.758895,-4.949834,0.015269171,0.0063775955,0.98623884,0.7276566,0.022545736,0.036790993,-0.030640291,0.40873104,-4.640795,4.640795,0.018440967,1.0,1.127419,3.230154,-3.1908612,0.016041983,0.005914082,0.98654443,0.7448168,0.02349015,0.007051551675796509,35.25777745246887,5000
-4.6383324,4.6383324,0.0174558,1.0,0.9366974,4.995465,-10.859533,0.020792212,0.045841597,0.9863697,1.0341963,0.031134175,0.028519895,-0.03334317,0.96908844,-4.626726,4.626726,0.012813506,1.0,1.30508,4.522769,-19.842863,0.021646364,0.044024237,0.98699677,1.1383557,0.03302992,0.0025814176082611085,48.164870262145996,10000
-4.6402307,4.6402307,0.018215114,1.0,1.4513917,4.995465,-15.929528,0.023058768,0.048370384,0.98744524,1.4589514,0.037648283,0.022483198,-0.03559527,0.606076,-4.6423492,4.6423492,0.019062674,1.0,1.7059784,4.522769,-19.842863,0.03111256,0.080712095,0.98818624,1.4733486,0.045846045,0.002573094034194946,61.03034448623657,15000
-4.644845,4.644845,0.02006102,1.0,0.9420017,8.305354,-15.929528,0.01929703,0.07584421,0.98798805,1.7990695,0.037287727,0.02379371,-0.031142507,0.8945726,-4.6505957,4.6505957,0.022361094,1.0,1.2169881,4.522769,-19.842863,0.025143698,0.056896918,0.9862826,1.8115896,0.04325959,0.002555604839324951,73.8083724975586,20000
-4.6340375,4.6340375,0.015737817,1.0,1.8319331,8.5179405,-15.929528,0.026442973,0.04381754,0.9851719,1.9980682,0.046423655,0.058381025,-0.050417367,1.3539225,-4.6400013,4.6400013,0.01812361,1.0,2.3200274,4.522769,-19.842863,0.03710384,0.052127846,0.9868675,2.0184562,0.0572884,0.0024608120918273926,86.1124370098114,25000
-4.6343203,4.6343203,0.015851114,1.0,1.0762185,12.816843,-15.929528,0.031364277,0.062881626,0.9892553,1.4858654,0.04622293,0.04562265,-0.055965696,2.0082858,-4.644268,4.644268,0.01983021,1.0,1.3074834,5.5723724,-19.842863,0.021307243,0.04245399,0.9881569,1.4658148,0.03596539,0.0025103485107421876,98.66418361663818,30000
-4.650181,4.650181,0.02219526,1.0,1.2821136,8.725213,-15.929528,0.01950543,0.04567924,0.9860664,1.3346564,0.032851994,0.022053348,-0.0567008,0.7964806,-4.662433,4.662433,0.0270962,1.0,1.992809,4.522769,-19.842863,0.024210408,0.07666043,0.98785615,1.5049765,0.03926017,0.002519789171218872,111.26313376426697,35000
-4.6427746,4.6427746,0.01923266,1.0,1.4371763,10.173408,-15.929528,0.024375884,0.03811517,0.9875466,1.7878767,0.04225465,0.032316957,-0.037976053,0.87969214,-4.6337566,4.6337566,0.015625617,1.0,1.6541189,4.522769,-19.842863,0.039922766,0.08747019,0.98672223,1.7868707,0.05779147,0.0024447458267211914,123.48686647415161,40000
-4.634737,4.634737,0.01601773,1.0,0.7536602,13.377172,-15.929528,0.027888106,0.17069295,0.9884727,1.1245052,0.039133158,0.32439235,-0.27452016,4.8995457,-4.6423616,4.6423616,0.019067647,1.0,1.2785006,11.6937,-19.842863,0.029712062,0.10349362,0.98675334,1.1052879,0.040764943,0.002476096963882446,135.86735606193542,45000
-4.629289,4.629289,0.01383867,1.0,0.79563534,12.821924,-15.929528,0.016390016,0.03143753,0.9876596,1.2932942,0.029322958,0.057235762,-0.030105617,0.6819097,-4.634323,4.634323,0.015852109,1.0,0.7765498,6.402829,-19.842863,0.015969317,0.1019743,0.9870769,1.2873985,0.028843302,0.002473055839538574,148.23263931274414,50000
