step,reward,eval_type,seed
250112,195.6,pi,1
250112,149.8,mppi,1
500224,149.7,pi,1
500224,132.0,mppi,1
750080,216.9,pi,1
750080,220.3,mppi,1
1000192,224.4,pi,1
1000192,227.6,mppi,1
1250048,223.0,pi,1
1250048,236.0,mppi,1
1500160,227.1,pi,1
1500160,244.5,mppi,1
1750016,232.9,pi,1
1750016,241.6,mppi,1
2000128,234.2,pi,1
2000128,255.8,mppi,1
2250240,242.2,pi,1
2250240,248.7,mppi,1
2500096,238.8,pi,1
2500096,246.7,mppi,1
2750208,237.1,pi,1
2750208,242.3,mppi,1
3000064,181.3,pi,1
3000064,244.5,mppi,1
3250176,235.2,pi,1
3250176,257.4,mppi,1
3500032,239.0,pi,1
3500032,234.1,mppi,1
3750144,241.9,pi,1
3750144,258.2,mppi,1
4000000,243.9,pi,1
4000000,225.7,mppi,1
4250112,234.2,pi,1
4250112,253.0,mppi,1
4500224,235.6,pi,1
4500224,251.0,mppi,1
4750080,233.0,pi,1
4750080,252.6,mppi,1
5000192,245.3,pi,1
5000192,249.9,mppi,1
5250048,243.0,pi,1
5250048,251.2,mppi,1
5500160,245.6,pi,1
5500160,249.4,mppi,1
5750016,253.1,pi,1
5750016,254.6,mppi,1
6000128,251.2,pi,1
6000128,257.7,mppi,1
6250240,256.0,pi,1
6250240,267.2,mppi,1
6500096,252.3,pi,1
6500096,255.6,mppi,1
6750208,254.1,pi,1
6750208,247.7,mppi,1
7000064,255.9,pi,1
7000064,253.7,mppi,1
7250176,254.8,pi,1
7250176,256.2,mppi,1
7500032,251.7,pi,1
7500032,238.5,mppi,1
7750144,251.7,pi,1
7750144,216.2,mppi,1
8000000,253.9,pi,1
8000000,146.6,mppi,1
8250112,250.6,pi,1
8250112,99.3,mppi,1
8500224,266.3,pi,1
8500224,192.7,mppi,1
8750080,259.1,pi,1
8750080,144.7,mppi,1
9000192,259.0,pi,1
9000192,186.2,mppi,1
9250048,264.8,pi,1
9250048,97.9,mppi,1
9500160,267.4,pi,1
9500160,30.8,mppi,1
