step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,2,0.0000,0.0000,0.0,1000.0
250112,mppi,2,0.0000,0.0000,0.0,1000.0
500224,pi,2,0.0000,0.0036,0.2,1000.0
500224,mppi,2,0.0000,0.0000,0.0,1000.0
750080,pi,2,0.0000,0.0006,0.2,1000.0
750080,mppi,2,0.0000,0.0000,0.0,1000.0
1000192,pi,2,0.0000,0.0000,0.0,1000.0
1000192,mppi,2,0.0020,0.0103,0.3333333333333333,679.0
1250048,pi,2,0.0000,0.0004,0.2,1000.0
1250048,mppi,2,0.0000,0.0000,0.0,1000.0
1500160,pi,2,0.0004,0.0342,1.6,885.4
1500160,mppi,2,0.0000,0.0000,0.0,1000.0
1750016,pi,2,0.0014,0.0072,0.4,818.4
1750016,mppi,2,0.0053,0.0117,0.3333333333333333,725.3333333333334
2000128,pi,2,0.0010,0.0062,0.2,819.2
2000128,mppi,2,0.0043,0.0050,0.3333333333333333,671.3333333333334
2250240,pi,2,0.0004,0.1634,5.4,903.6
2250240,mppi,2,0.0953,0.1730,11.0,388.6666666666667
2500096,pi,2,0.0886,0.1710,9.0,627.4
2500096,mppi,2,0.0800,0.1423,6.666666666666667,690.6666666666666
2750208,pi,2,0.1518,0.3318,9.2,429.0
2750208,mppi,2,0.0930,0.1800,5.0,671.0
3000064,pi,2,0.2590,0.3508,11.2,247.6
3000064,mppi,2,0.0000,0.0000,0.0,1000.0
3250176,pi,2,0.2238,0.3098,10.8,241.4
3250176,mppi,2,0.0203,0.0267,1.0,345.6666666666667
3500032,pi,2,0.1370,0.2586,8.6,440.6
3500032,mppi,2,0.2210,0.3527,9.0,342.0
3750144,pi,2,0.2388,0.4098,10.2,254.8
3750144,mppi,2,0.1067,0.1727,4.666666666666667,694.0
4000000,pi,2,0.1812,0.2866,8.0,428.4
4000000,mppi,2,0.2540,0.4550,15.0,177.66666666666666
4250112,pi,2,0.3192,0.5416,13.4,51.8
4250112,mppi,2,0.0000,0.0000,0.0,1000.0
4500224,pi,2,0.0612,0.1020,2.6,813.8
4500224,mppi,2,0.0000,0.0000,0.0,1000.0
4750080,pi,2,0.3470,0.6410,12.4,82.6
4750080,mppi,2,0.3110,0.5220,12.666666666666666,89.66666666666667
5000192,pi,2,0.2902,0.5668,7.8,228.8
5000192,mppi,2,0.4543,0.7327,8.666666666666666,50.0
5250048,pi,2,0.0118,0.9496,0.2,251.8
5250048,mppi,2,0.3607,0.9480,0.3333333333333333,81.0
5500160,pi,2,0.4300,0.6474,9.2,56.8
5500160,mppi,2,0.4533,0.6747,8.333333333333334,75.0
5750016,pi,2,0.3130,0.7576,0.0,259.0
5750016,mppi,2,0.3960,0.9440,1.0,43.0
6000128,pi,2,0.4608,0.7326,6.2,64.8
6000128,mppi,2,0.4690,0.7590,6.333333333333333,58.666666666666664
6250240,pi,2,0.4824,0.9514,0.6,57.0
6250240,mppi,2,0.5250,0.9187,1.3333333333333333,56.0
6500096,pi,2,0.4858,0.9446,0.4,50.6
6500096,mppi,2,0.4930,0.9637,0.0,55.333333333333336
6750208,pi,2,0.4740,0.9562,0.4,61.2
6750208,mppi,2,0.5050,0.9587,0.3333333333333333,37.333333333333336
7000064,pi,2,0.4880,0.9560,0.0,57.4
7000064,mppi,2,0.5373,0.9457,0.0,65.66666666666667
7250176,pi,2,0.4832,0.9306,1.0,50.6
7250176,mppi,2,0.5710,0.9457,0.0,63.0
7500032,pi,2,0.5228,0.9232,1.2,60.0
7500032,mppi,2,0.5117,0.9560,0.0,56.666666666666664
7750144,pi,2,0.4772,0.9470,0.2,66.6
7750144,mppi,2,0.5740,0.9623,0.0,52.0
8000000,pi,2,0.5440,0.9236,1.4,49.6
8000000,mppi,2,0.5577,0.9470,0.3333333333333333,64.66666666666667
8250112,pi,2,0.4154,0.7574,0.4,248.2
8250112,mppi,2,0.5930,0.9643,0.0,43.333333333333336
8500224,pi,2,0.4992,0.9426,0.4,54.4
8500224,mppi,2,0.5633,0.9567,0.0,55.666666666666664
8750080,pi,2,0.5356,0.9392,0.4,64.6
8750080,mppi,2,0.6017,0.9483,0.0,61.666666666666664
9000192,pi,2,0.4274,0.7134,1.2,262.8
9000192,mppi,2,0.5913,0.9523,0.0,60.666666666666664
9250048,pi,2,0.5344,0.9264,1.4,49.6
9250048,mppi,2,0.5953,0.9643,0.0,48.666666666666664
9500160,pi,2,0.5740,0.9496,0.0,61.6
9500160,mppi,2,0.6300,0.9717,0.0,41.0
9750016,pi,2,0.5320,0.9204,1.2,75.4
9750016,mppi,2,0.6143,0.9493,0.0,61.0
10000128,pi,2,0.4886,0.9434,0.0,67.6
10000128,mppi,2,0.6070,0.9483,0.0,60.666666666666664
