step,reward,eval_type,seed
250112,0.0,pi,2
250112,0.0,mppi,2
500224,1.2,pi,2
500224,0.0,mppi,2
750080,0.1,pi,2
750080,0.0,mppi,2
1000192,0.0,pi,2
1000192,3.5,mppi,2
1250048,0.0,pi,2
1250048,0.0,mppi,2
1500160,2.9,pi,2
1500160,0.0,mppi,2
1500160,-1.0,restart_1,2
1750016,2.4,pi,2
1750016,4.7,mppi,2
2000128,2.0,pi,2
2000128,3.3,mppi,2
2250240,45.0,pi,2
2250240,72.0,mppi,2
2500096,83.8,pi,2
2500096,73.5,mppi,2
2750208,147.0,pi,2
2750208,85.9,mppi,2
3000064,210.2,pi,2
3000064,0.0,mppi,2
3250176,182.7,pi,2
3250176,17.2,mppi,2
3250176,-1.0,restart_2,2
3500032,121.8,pi,2
3500032,203.7,mppi,2
3750144,228.2,pi,2
3750144,104.6,mppi,2
4000000,155.4,pi,2
4000000,243.7,mppi,2
4250112,279.8,pi,2
4250112,0.0,mppi,2
4500224,52.8,pi,2
4500224,0.0,mppi,2
4750080,320.3,pi,2
4750080,276.9,mppi,2
5000192,279.7,pi,2
5000192,403.7,mppi,2
5250048,316.3,pi,2
5250048,362.4,mppi,2
5500160,377.3,pi,2
5500160,401.9,mppi,2
5750016,306.0,pi,2
5750016,394.3,mppi,2
6000128,404.5,pi,2
6000128,435.8,mppi,2
6250240,440.8,pi,2
6250240,477.8,mppi,2
6500096,452.8,pi,2
6500096,474.9,mppi,2
6750208,443.5,pi,2
6750208,463.4,mppi,2
7000064,454.3,pi,2
7000064,492.1,mppi,2
7250176,447.6,pi,2
7250176,521.6,mppi,2
7500032,502.4,pi,2
7500032,508.0,mppi,2
7750144,495.9,pi,2
7750144,555.3,mppi,2
8000000,520.6,pi,2
8000000,549.1,mppi,2
8250112,414.8,pi,2
8250112,571.2,mppi,2
8500224,491.0,pi,2
8500224,547.9,mppi,2
8750080,516.7,pi,2
8750080,571.7,mppi,2
9000192,401.2,pi,2
9000192,562.5,mppi,2
9250048,512.7,pi,2
9250048,561.5,mppi,2
9500160,536.2,pi,2
9500160,587.0,mppi,2
9750016,519.8,pi,2
9750016,577.3,mppi,2
10000128,505.5,pi,2
10000128,567.4,mppi,2
