training/bc/bc_log_prob,training/bc/bc_loss,training/bc/mse,training/bc/std,training/flow_occupancy/current_flow_matching_loss,training/flow_occupancy/flow_future_obs_max,training/flow_occupancy/flow_future_obs_min,training/flow_occupancy/flow_matching_loss,training/flow_occupancy/future_flow_matching_loss,training/flow_occupancy/gamma_h_mean,training/flow_occupancy/kl_loss,training/flow_occupancy/neg_elbo_loss,training/grad/max,training/grad/min,training/grad/norm,validation/bc/bc_log_prob,validation/bc/bc_loss,validation/bc/mse,validation/bc/std,validation/flow_occupancy/current_flow_matching_loss,validation/flow_occupancy/flow_future_obs_max,validation/flow_occupancy/flow_future_obs_min,validation/flow_occupancy/flow_matching_loss,validation/flow_occupancy/future_flow_matching_loss,validation/flow_occupancy/gamma_h_mean,validation/flow_occupancy/kl_loss,validation/flow_occupancy/neg_elbo_loss,time/epoch_time,time/total_time,step
-4.6402826,4.6402826,0.018235965,1.0,0.85336936,9.023734,-10.134018,0.011653073,0.017265147,0.986938,0.73408085,0.01899388,0.019229185,-0.053029675,0.40867746,-4.6499615,4.6499615,0.022107696,1.0,0.9033376,3.4851775,-3.7037323,0.009966373,0.018296687,0.9888695,0.85292065,0.01849558,0.006847261762619019,34.23634719848633,5000
-4.643217,4.643217,0.019409632,1.0,0.8041854,8.316389,-4.9772806,0.0145966,0.022061527,0.9888537,0.8686337,0.023282938,0.015029601,-0.028696049,0.4763621,-4.6379967,4.6379967,0.017321732,1.0,1.0860499,7.6616726,-4.4226747,0.015351882,0.022944652,0.98783314,0.88279605,0.024179842,0.002562317705154419,47.04794120788574,10000
-4.64104,4.64104,0.018538836,1.0,1.3082781,14.0253725,-4.7028284,0.023081634,0.03226238,0.98664856,1.1664586,0.034746222,0.029139886,-0.032947708,0.794148,-4.6378374,4.6378374,0.017257985,1.0,1.5067565,12.58556,-4.552852,0.021991434,0.049977712,0.98841876,1.2042713,0.034034148,0.0025335186004638672,59.715537548065186,15000
-4.63165,4.63165,0.014782819,1.0,1.2338583,15.884934,-8.243041,0.021141827,0.041377418,0.9878428,1.3139668,0.034281492,0.019831536,-0.041412473,0.85067296,-4.6463313,4.6463313,0.020655503,1.0,1.107667,12.58556,-6.910032,0.023348957,0.08232583,0.9866603,1.3248768,0.036597725,0.002551593542098999,72.47350883483887,20000
-4.634328,4.634328,0.015854059,1.0,1.9091375,15.884934,-6.0564065,0.031528164,0.043675225,0.987708,1.6821052,0.048349217,0.04877673,-0.043501683,1.6046679,-4.643861,4.643861,0.019667285,1.0,1.6951652,12.58556,-7.198163,0.021797273,0.045455433,0.9874552,1.7031857,0.03882913,0.0025481666564941404,85.21434879302979,25000
-4.6398296,4.6398296,0.018054834,1.0,1.0273895,15.884934,-10.739681,0.02000451,0.10931338,0.987674,1.7816479,0.037820987,0.054806538,-0.040097382,1.7903239,-4.6319714,4.6319714,0.014911416,1.0,1.5108753,12.58556,-8.245564,0.030637465,0.06977743,0.9873454,1.803435,0.048671816,0.0036459402561187745,103.44405388832092,30000
-4.6339483,4.6339483,0.015702395,1.0,0.640869,15.884934,-10.859533,0.01047334,0.024151571,0.9872701,0.9319155,0.019792493,0.03642097,-0.020404413,0.5939843,-4.6490784,4.6490784,0.0217542,1.0,0.7107674,12.58556,-12.092575,0.0124982,0.038052212,0.9875126,0.95332956,0.022031495,0.002508529996871948,115.98670744895935,35000
-4.6382585,4.6382585,0.017426325,1.0,0.711115,15.884934,-10.859533,0.014462279,0.03801261,0.9872881,1.4143451,0.02860573,0.035245493,-0.04532662,1.1668546,-4.634882,4.634882,0.016075864,1.0,0.9436052,12.58556,-14.045009,0.019290876,0.034572765,0.9874109,1.4209154,0.03350003,0.0025416656494140627,128.69503951072693,40000
-4.630722,4.630722,0.014411802,1.0,1.3593957,15.884934,-10.859533,0.023069354,0.042812064,0.9872938,1.5012652,0.038082004,0.03355052,-0.030500248,1.0357903,-4.6435575,4.6435575,0.01954595,1.0,1.2932258,12.58556,-13.458556,0.02052788,0.082326986,0.9868432,1.512247,0.03565035,0.00248559045791626,141.1229956150055,45000
-4.6453075,4.6453075,0.020246057,1.0,1.1866086,15.884934,-10.859533,0.020009097,0.05443933,0.9881444,1.5845661,0.035854757,0.023331597,-0.02532217,0.82267976,-4.6333857,4.6333857,0.0154772345,1.0,2.2293148,12.58556,-11.433295,0.029426098,0.056088243,0.98768955,1.6130209,0.045556307,0.002424986505508423,153.24793219566345,50000
-4.6463356,4.6463356,0.020657346,1.0,0.61646104,15.884934,-10.859533,0.010958858,0.055794455,0.988659,1.1544538,0.022503395,0.039307028,-0.03687672,1.02228,-4.630682,4.630682,0.014395582,1.0,0.60314864,12.58556,-19.842863,0.013415465,0.05723594,0.9859694,1.1665497,0.025080962,0.0024427005767822265,165.4614384174347,55000
-4.642051,4.642051,0.018943524,1.0,0.4944352,15.884934,-10.859533,0.009787671,0.025874121,0.9857224,0.5468832,0.015256504,0.041777667,-0.01827134,0.521081,-4.629112,4.629112,0.013767736,1.0,0.6145,12.58556,-12.884594,0.011421356,0.023625718,0.98616576,0.54404515,0.016861808,0.0024150230884552003,177.53655791282654,60000
-4.638397,4.638397,0.017481819,1.0,0.4837369,15.884934,-8.067819,0.0077500846,0.03724865,0.9872824,0.37382525,0.011488337,0.040735453,-0.03834935,0.4679537,-4.6310077,4.6310077,0.014526123,1.0,0.58454025,16.14151,-7.259839,0.008624587,0.04671719,0.9883156,0.37539327,0.012378519,0.00246871976852417,189.88016057014465,65000
-4.6304083,4.6304083,0.014286317,1.0,0.39027712,15.884934,-8.182179,0.0069845635,0.021249127,0.98739517,0.22029969,0.0091875605,0.033431605,-0.034699105,0.38367176,-4.6348543,4.6348543,0.016064573,1.0,0.560647,12.58556,-8.9244795,0.018555399,0.0372392,0.9876716,0.21965793,0.02075198,0.0024178056716918947,201.9691927433014,70000
-4.6457033,4.6457033,0.020404356,1.0,0.38892603,9.325823,-9.539655,0.007480818,0.021115696,0.98825747,0.20718029,0.00955262,0.044013448,-0.02968333,0.51650584,-4.6333504,4.6333504,0.0154632125,1.0,0.52548456,8.267541,-6.5549235,0.010944756,0.024589892,0.98593134,0.20720896,0.013016845,0.002478057098388672,214.35948204994202,75000
-4.6233644,4.6233644,0.011468868,1.0,0.37954974,10.510058,-9.975767,0.006419934,0.017388683,0.9871192,0.123421475,0.0076541486,0.032255415,-0.028822687,0.37394702,-4.635939,4.635939,0.016498655,1.0,0.54830253,5.3596363,-3.976913,0.011652168,0.03334432,0.9878714,0.12421935,0.012894361,0.0024227298736572266,226.47313499450684,80000
-4.6290607,4.6290607,0.013747345,1.0,0.40071487,10.732596,-7.6254725,0.007499991,0.022338146,0.98822343,0.11040239,0.008604015,0.03371492,-0.017544486,0.447187,-4.6345744,4.6345744,0.015952745,1.0,0.45545945,11.132568,-3.1078749,0.01070529,0.031115046,0.9875893,0.11575334,0.011862824,0.0024578497409820555,238.7623872756958,85000
-4.6216984,4.6216984,0.010802504,1.0,0.35228437,9.791497,-7.0614653,0.0058161523,0.017484682,0.9869746,0.085977644,0.006675929,0.039938223,-0.03161263,0.40635008,-4.6312723,4.6312723,0.014631909,1.0,0.43793106,8.151081,-3.907539,0.007433245,0.022632416,0.9879781,0.08610831,0.008294328,0.002405476236343384,250.7897720336914,90000
-4.627079,4.627079,0.0129544735,1.0,0.39819044,10.365566,-5.0166464,0.006870148,0.018055804,0.98663723,0.10702744,0.007940422,0.012570967,-0.032444373,0.35052502,-4.6589966,4.6589966,0.025721474,1.0,0.50030816,4.6744905,-5.885231,0.008298647,0.03225799,0.987532,0.10709,0.009369547,0.0024194327354431153,262.88693952560425,95000
-4.630572,4.630572,0.014351557,1.0,0.36442494,14.105846,-8.754532,0.0061678803,0.024338404,0.9890809,0.067490816,0.0068427883,0.024363313,-0.030613007,0.47522375,-4.6434803,4.6434803,0.019515058,1.0,0.44628507,12.58556,-4.552852,0.010722306,0.08124337,0.9870161,0.068049,0.011402796,0.0024648765563964844,275.2113263607025,100000
-4.633302,4.633302,0.015443913,1.0,0.35579062,9.996941,-9.4442005,0.0062239575,0.020741217,0.9887711,0.07707545,0.006994712,0.032581132,-0.044269722,0.4606362,-4.6392784,4.6392784,0.017834371,1.0,0.47597712,3.7399454,-3.8229723,0.009124379,0.029927377,0.98672915,0.077561766,0.009899996,0.0024290300369262693,287.35647988319397,105000
-4.6276217,4.6276217,0.013171536,1.0,0.37367538,3.379655,-4.6516843,0.0056947954,0.020070251,0.9884954,0.056351107,0.0062583066,0.013754281,-0.031534877,0.3845631,-4.6332765,4.6332765,0.015433562,1.0,0.38820386,3.9415534,-14.505183,0.011261725,0.030342579,0.9865991,0.058054686,0.011842271,0.0024570785522460936,299.6418764591217,110000
-4.6321163,4.6321163,0.01496952,1.0,0.34257674,8.808661,-3.8080478,0.0057830135,0.01783245,0.9868895,0.061404064,0.006397054,0.030900065,-0.08455983,0.548819,-4.6372538,4.6372538,0.01702426,1.0,0.39688164,3.843714,-4.229096,0.010012001,0.026102474,0.98746544,0.06304536,0.010642454,0.0024126216411590575,311.7049882411957,115000
-4.6258335,4.6258335,0.012456513,1.0,0.34145892,11.897448,-7.371546,0.005788543,0.01972262,0.9884575,0.066826805,0.006456811,0.052315786,-0.031328037,0.4982491,-4.6397295,4.6397295,0.018014632,1.0,0.4025833,6.097125,-7.482088,0.0071593225,0.026102552,0.98731554,0.06789001,0.007838222,0.0024262718200683594,323.836350440979,120000
-4.636308,4.636308,0.016646056,1.0,0.36585128,15.884934,-8.97549,0.0070803883,0.016815854,0.9859072,0.074162364,0.007822012,0.034662224,-0.03861743,0.6708363,-4.6421943,4.6421943,0.019000685,1.0,0.37827033,3.7412052,-6.520061,0.007056753,0.025298415,0.98718864,0.076549575,0.007822249,0.0024245280742645264,335.9589943885803,125000
-4.62498,4.62498,0.0121150445,1.0,0.3634749,15.459526,-14.968416,0.007076286,0.020497467,0.98639107,0.08559851,0.007932271,0.020171234,-0.039459325,0.44632477,-4.6426053,4.6426053,0.019165076,1.0,0.42233664,10.052227,-5.756479,0.011107771,0.039125778,0.9874295,0.08804808,0.0119882515,0.002400437593460083,347.9611859321594,130000
-4.6292877,4.6292877,0.013838217,1.0,0.3869478,10.628335,-7.703409,0.0063361125,0.016001528,0.98948306,0.099046454,0.007326577,0.022938885,-0.030332493,0.44048482,-4.6292624,4.6292624,0.013827938,1.0,0.42095804,7.5913744,-6.6900325,0.008101257,0.024483416,0.9887886,0.10379524,0.009139209,0.0024736303806304934,360.32934165000916,135000
-4.631129,4.631129,0.014574404,1.0,0.4478712,10.248271,-6.728236,0.0072057024,0.015329557,0.9876331,0.29100966,0.010115799,0.023256334,-0.024706922,0.50790465,-4.6378293,4.6378293,0.01725472,1.0,0.5433627,8.99986,-8.038825,0.010328998,0.01668571,0.98765934,0.29603744,0.013289372,0.0025028405666351317,372.84354853630066,140000
-4.6283774,4.6283774,0.01347392,1.0,0.5734272,9.109588,-8.233423,0.008775047,0.014300167,0.9880575,0.56298906,0.014404938,0.035267293,-0.017593514,0.39623958,-4.644922,4.644922,0.020091666,1.0,0.5670985,4.0853963,-8.168703,0.008243667,0.018402357,0.98843133,0.5664693,0.01390836,0.002502194356918335,385.3545243740082,145000
