step,reward,eval_type,seed
250112,28.2,pi,3
250112,62.1,mppi,3
500224,90.6,pi,3
500224,86.0,mppi,3
750080,95.4,pi,3
750080,57.8,mppi,3
1000192,102.9,pi,3
1000192,136.3,mppi,3
1250048,208.2,pi,3
1250048,168.4,mppi,3
1500160,205.8,pi,3
1500160,169.8,mppi,3
1750016,53.6,pi,3
1750016,182.1,mppi,3
2000128,147.9,pi,3
2000128,203.7,mppi,3
2250240,217.2,pi,3
2250240,108.4,mppi,3
2500096,159.3,pi,3
2500096,100.1,mppi,3
2750208,54.5,pi,3
2750208,110.6,mppi,3
3000064,167.6,pi,3
3000064,140.2,mppi,3
3250176,260.3,pi,3
3250176,210.1,mppi,3
3500032,274.5,pi,3
3500032,141.7,mppi,3
3750144,163.8,pi,3
3750144,178.8,mppi,3
4000000,158.9,pi,3
4000000,175.9,mppi,3
4250112,54.0,pi,3
4250112,209.8,mppi,3
4500224,109.2,pi,3
4500224,141.6,mppi,3
4750080,163.1,pi,3
4750080,211.4,mppi,3
5000192,272.5,pi,3
5000192,245.4,mppi,3
