step,reward,eval_type,seed
50176,697.8,pi,0
50176,653.2,mppi,0
50176,1371.6,jumpy,0
100096,1778.2,pi,0
100096,1235.7,mppi,0
100096,2121.6,jumpy,0
150016,2027.8,pi,0
150016,1045.8,mppi,0
150016,2816.8,jumpy,0
200192,2196.1,pi,0
200192,1301.8,mppi,0
200192,2794.0,jumpy,0
250112,1644.4,pi,0
250112,2107.2,mppi,0
250112,3104.1,jumpy,0
300032,2292.1,pi,0
300032,1418.3,mppi,0
300032,2259.0,jumpy,0
350208,2304.6,pi,0
350208,2157.3,mppi,0
350208,2592.2,jumpy,0
400128,2588.3,pi,0
400128,1977.1,mppi,0
400128,2825.4,jumpy,0
450048,2210.7,pi,0
450048,2282.5,mppi,0
450048,3201.3,jumpy,0
500224,2525.4,pi,0
500224,2627.5,mppi,0
500224,3129.3,jumpy,0
