step,reward,eval_type,seed
50176,140.1,pi,2
50176,147.3,mppi,2
100096,434.2,pi,2
100096,465.9,mppi,2
150016,600.4,pi,2
150016,578.5,mppi,2
200192,642.4,pi,2
200192,629.7,mppi,2
250112,666.4,pi,2
250112,658.4,mppi,2
300032,608.4,pi,2
300032,620.7,mppi,2
350208,640.7,pi,2
350208,659.2,mppi,2
400128,670.1,pi,2
400128,682.6,mppi,2
450048,686.0,pi,2
450048,690.7,mppi,2
500224,689.8,pi,2
500224,520.1,mppi,2
