step,reward,eval_type,seed
50176,54.9,pi,3
50176,46.4,mppi,3
100096,346.0,pi,3
100096,316.8,mppi,3
150016,180.0,pi,3
150016,73.7,mppi,3
200192,446.4,pi,3
200192,575.2,mppi,3
250112,98.3,pi,3
250112,152.2,mppi,3
300032,168.7,pi,3
300032,82.4,mppi,3
350208,453.4,pi,3
350208,124.8,mppi,3
400128,107.5,pi,3
400128,103.2,mppi,3
450048,264.4,pi,3
450048,484.3,mppi,3
500224,635.1,pi,3
500224,673.9,mppi,3
550144,586.4,pi,3
550144,619.9,mppi,3
600064,648.4,pi,3
600064,626.0,mppi,3
650240,63.1,pi,3
650240,57.3,mppi,3
700160,651.7,pi,3
700160,650.1,mppi,3
750080,670.4,pi,3
750080,671.9,mppi,3
800000,634.0,pi,3
800000,644.1,mppi,3
850176,640.7,pi,3
850176,668.7,mppi,3
900096,663.3,pi,3
900096,662.0,mppi,3
950016,666.4,pi,3
950016,679.3,mppi,3
1000192,670.7,pi,3
1000192,663.7,mppi,3
