step,reward,eval_type,seed
50176,151.0,pi,2
50176,152.8,mppi,2
100096,190.7,pi,2
100096,201.7,mppi,2
150016,1.4,pi,2
150016,110.9,mppi,2
200192,331.5,pi,2
200192,336.4,mppi,2
250112,422.3,pi,2
250112,414.3,mppi,2
300032,401.5,pi,2
300032,430.6,mppi,2
350208,500.4,pi,2
350208,470.6,mppi,2
400128,1.4,pi,2
400128,263.5,mppi,2
450048,619.8,pi,2
450048,594.8,mppi,2
500224,643.2,pi,2
500224,611.5,mppi,2
550144,556.0,pi,2
550144,625.6,mppi,2
600064,671.9,pi,2
600064,694.6,mppi,2
650240,673.4,pi,2
650240,699.5,mppi,2
700160,674.9,pi,2
700160,705.7,mppi,2
750080,666.5,pi,2
750080,719.7,mppi,2
800000,658.4,pi,2
800000,673.7,mppi,2
850176,684.0,pi,2
850176,703.6,mppi,2
900096,697.8,pi,2
900096,714.8,mppi,2
950016,727.3,pi,2
950016,720.6,mppi,2
1000192,716.8,pi,2
1000192,726.8,mppi,2
