step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,1,0.0000,1.0000,0.0,1000.0
50176,mppi,1,0.0000,0.9164,12.375,1000.0
100096,pi,1,0.0000,0.9922,1.4,1000.0
100096,mppi,1,0.0000,0.8399,3.625,1000.0
150016,pi,1,0.0000,1.0000,0.0,1000.0
150016,mppi,1,0.0000,0.9972,0.5,1000.0
200192,pi,1,0.0000,0.9750,4.2,1000.0
200192,mppi,1,0.0000,0.9922,2.25,1000.0
250112,pi,1,0.0000,0.9046,8.4,1000.0
250112,mppi,1,0.0000,0.9689,4.25,1000.0
300032,pi,1,0.0000,0.9848,2.8,1000.0
300032,mppi,1,0.0000,0.9868,1.5,1000.0
350208,pi,1,0.0000,0.9774,5.6,1000.0
350208,mppi,1,0.0000,0.9880,1.75,1000.0
400128,pi,1,0.0000,0.9950,1.0,1000.0
400128,mppi,1,0.0000,0.8812,7.625,1000.0
450048,pi,1,0.0000,0.9860,1.2,1000.0
450048,mppi,1,0.0000,0.9732,5.125,1000.0
500224,pi,1,0.0000,0.9864,0.8,1000.0
500224,mppi,1,0.0000,0.9911,0.875,1000.0
