step,reward,eval_type,seed
250112,0.0,pi,4
250112,0.3,mppi,4
500224,0.0,pi,4
500224,1.0,mppi,4
750080,0.0,pi,4
750080,3.1,mppi,4
1000192,170.8,pi,4
1000192,111.3,mppi,4
1250048,12.5,pi,4
1250048,20.1,mppi,4
1500160,11.1,pi,4
1500160,1.8,mppi,4
1750016,217.9,pi,4
1750016,333.3,mppi,4
2000128,95.9,pi,4
2000128,318.8,mppi,4
2250240,429.5,pi,4
2250240,323.8,mppi,4
2500096,416.8,pi,4
2500096,459.4,mppi,4
2750208,420.0,pi,4
2750208,474.7,mppi,4
3000064,468.5,pi,4
3000064,465.5,mppi,4
3250176,447.8,pi,4
3250176,473.0,mppi,4
3500032,433.9,pi,4
3500032,479.8,mppi,4
3750144,435.6,pi,4
3750144,464.7,mppi,4
4000000,447.0,pi,4
4000000,475.4,mppi,4
4250112,452.6,pi,4
4250112,476.7,mppi,4
4500224,444.8,pi,4
4500224,494.6,mppi,4
4750080,455.0,pi,4
4750080,478.8,mppi,4
5000192,435.9,pi,4
5000192,472.0,mppi,4
5250048,455.0,pi,4
5250048,487.4,mppi,4
5500160,449.8,pi,4
5500160,418.2,mppi,4
5750016,483.1,pi,4
5750016,481.0,mppi,4
6000128,439.8,pi,4
6000128,470.4,mppi,4
6250240,470.2,pi,4
6250240,498.2,mppi,4
6500096,437.1,pi,4
6500096,493.8,mppi,4
6750208,481.4,pi,4
6750208,484.2,mppi,4
7000064,489.6,pi,4
7000064,490.5,mppi,4
7250176,464.2,pi,4
7250176,489.4,mppi,4
7500032,466.8,pi,4
7500032,494.3,mppi,4
7750144,479.0,pi,4
7750144,502.7,mppi,4
8000000,436.7,pi,4
8000000,491.8,mppi,4
8250112,478.7,pi,4
8250112,498.4,mppi,4
8500224,434.1,pi,4
8500224,503.9,mppi,4
8750080,498.0,pi,4
8750080,505.6,mppi,4
9000192,449.6,pi,4
9000192,490.6,mppi,4
9250048,491.3,pi,4
9250048,507.1,mppi,4
9500160,466.4,pi,4
9500160,494.9,mppi,4
9750016,476.2,pi,4
9750016,495.9,mppi,4
10000128,481.6,pi,4
10000128,499.3,mppi,4
