step,reward,eval_type,seed
250112,18.5,pi,4
250112,17.2,mppi,4
500224,47.0,pi,4
500224,91.6,mppi,4
750080,296.3,pi,4
750080,273.2,mppi,4
1000192,338.4,pi,4
1000192,347.6,mppi,4
1250048,350.6,pi,4
1250048,356.0,mppi,4
1500160,353.1,pi,4
1500160,355.1,mppi,4
1750016,349.6,pi,4
1750016,364.0,mppi,4
2000128,352.6,pi,4
2000128,363.8,mppi,4
2250240,359.9,pi,4
2250240,368.1,mppi,4
2500096,371.5,pi,4
2500096,373.7,mppi,4
2750208,360.6,pi,4
2750208,372.0,mppi,4
3000064,370.1,pi,4
3000064,373.3,mppi,4
3250176,364.6,pi,4
3250176,374.3,mppi,4
3500032,366.3,pi,4
3500032,377.4,mppi,4
3750144,368.3,pi,4
3750144,378.8,mppi,4
4000000,366.0,pi,4
4000000,375.6,mppi,4
4250112,363.4,pi,4
4250112,383.4,mppi,4
4500224,366.8,pi,4
4500224,380.6,mppi,4
