step,reward,eval_type,seed
250112,0.0,pi,3
250112,0.0,mppi,3
500224,0.1,pi,3
500224,0.0,mppi,3
750080,16.7,pi,3
750080,0.0,mppi,3
1000192,0.1,pi,3
1000192,7.1,mppi,3
1250048,2.6,pi,3
1250048,0.0,mppi,3
1500160,84.5,pi,3
1500160,69.5,mppi,3
1750016,71.5,pi,3
1750016,0.0,mppi,3
2000128,2.0,pi,3
2000128,3.2,mppi,3
2250240,0.0,pi,3
2250240,2.4,mppi,3
2500096,113.9,pi,3
2500096,106.8,mppi,3
2750208,136.4,pi,3
2750208,41.5,mppi,3
3000064,0.0,pi,3
3000064,0.0,mppi,3
3250176,0.4,pi,3
3250176,7.2,mppi,3
3500032,74.4,pi,3
3500032,177.8,mppi,3
3750144,213.5,pi,3
3750144,62.3,mppi,3
4000000,183.3,pi,3
4000000,91.9,mppi,3
4250112,90.4,pi,3
4250112,180.3,mppi,3
4500224,91.1,pi,3
4500224,176.0,mppi,3
4750080,47.9,pi,3
4750080,98.6,mppi,3
5000192,88.8,pi,3
5000192,152.7,mppi,3
5250048,139.3,pi,3
5250048,95.2,mppi,3
5500160,48.2,pi,3
5500160,130.0,mppi,3
5750016,132.9,pi,3
5750016,129.8,mppi,3
6000128,90.9,pi,3
6000128,186.7,mppi,3
6250240,181.6,pi,3
6250240,65.6,mppi,3
6500096,189.0,pi,3
6500096,149.1,mppi,3
6750208,88.8,pi,3
6750208,95.7,mppi,3
7000064,178.6,pi,3
7000064,197.0,mppi,3
7250176,90.4,pi,3
7250176,64.4,mppi,3
7500032,140.7,pi,3
7500032,167.4,mppi,3
7750144,89.9,pi,3
7750144,63.6,mppi,3
8000000,131.7,pi,3
8000000,183.5,mppi,3
8250112,91.8,pi,3
8250112,161.9,mppi,3
