training/bc/bc_log_prob,training/bc/bc_loss,training/bc/mse,training/bc/std,training/flow_occupancy/current_flow_matching_loss,training/flow_occupancy/flow_future_obs_max,training/flow_occupancy/flow_future_obs_min,training/flow_occupancy/flow_matching_loss,training/flow_occupancy/future_flow_matching_loss,training/flow_occupancy/kl_loss,training/flow_occupancy/neg_elbo_loss,training/grad/max,training/grad/min,training/grad/norm,validation/bc/bc_log_prob,validation/bc/bc_loss,validation/bc/mse,validation/bc/std,validation/flow_occupancy/current_flow_matching_loss,validation/flow_occupancy/flow_future_obs_max,validation/flow_occupancy/flow_future_obs_min,validation/flow_occupancy/flow_matching_loss,validation/flow_occupancy/future_flow_matching_loss,validation/flow_occupancy/kl_loss,validation/flow_occupancy/neg_elbo_loss,time/epoch_time,time/total_time,step
-4.630416,4.630416,0.01428947,1.0,0.7918086,12.453709,-5.421591,0.009959297,0.00206183,0.025049668,0.011211781,0.033165053,-0.03473871,0.41736794,-4.634736,4.634736,0.016017476,1.0,0.9450896,6.4829807,-5.2174296,0.013342615,0.00393103,0.025025818,0.014593906,0.0025774280071258547,200.16733145713806,70000
-4.645665,4.645665,0.020389004,1.0,0.83234143,6.4171276,-5.421591,0.010495203,0.0021937261,0.030382976,0.012014352,0.04373722,-0.029671999,0.56435275,-4.6333194,4.6333194,0.0154507905,1.0,0.9473909,6.22662,-5.2174296,0.012164293,0.0027175595,0.031168709,0.013722728,0.0026113222599029543,213.2239465713501,75000
-4.623413,4.623413,0.011488146,1.0,0.88328934,9.417487,-5.421591,0.011616002,0.0028112212,0.03430558,0.013331281,0.03256861,-0.028782057,0.5207338,-4.6359835,4.6359835,0.016516296,1.0,1.0098736,6.95367,-5.2174296,0.014350489,0.0042947,0.0348883,0.016094904,0.0025279650211334228,225.86377549171448,80000
-4.62916,4.62916,0.01378713,1.0,0.79134583,6.4220667,-6.6319466,0.010578042,0.0026914985,0.028764386,0.012016261,0.03369008,-0.017622743,0.5123347,-4.6344476,4.6344476,0.015902115,1.0,1.013071,7.014847,-5.6570153,0.013544301,0.0034480726,0.028573139,0.014972958,0.002528282356262207,238.50519108772278,85000
-4.6218395,4.6218395,0.010858654,1.0,0.7121413,7.2539043,-5.421591,0.01004467,0.0029527857,0.025609255,0.011325132,0.039633624,-0.032423574,0.52103734,-4.631322,4.631322,0.0146517875,1.0,0.8581253,6.5420694,-5.2174296,0.014440611,0.0059185447,0.025928441,0.015737033,0.0025012983798980712,251.01168727874756,90000
-4.627029,4.627029,0.012934445,1.0,0.7764964,7.132882,-5.421591,0.010914955,0.0031818096,0.02436251,0.0121330805,0.012777356,-0.03296473,0.46973807,-4.6592336,4.6592336,0.025816416,1.0,0.8420141,6.999839,-5.2174296,0.014426149,0.006066676,0.024836406,0.01566797,0.002434105968475342,263.18222069740295,95000
-4.630585,4.630585,0.014357162,1.0,0.87563795,8.957365,-5.421591,0.01111704,0.002384507,0.024274744,0.012330777,0.023863032,-0.029855372,0.50903755,-4.6432953,4.6432953,0.019441146,1.0,0.90001684,6.4561276,-5.7736216,0.013349171,0.004392932,0.02443964,0.014571153,0.002387506914138794,275.1197588443756,100000
-4.6332636,4.6332636,0.01542843,1.0,0.6601474,8.667679,-5.421591,0.010071253,0.003504829,0.021246916,0.011133599,0.03264649,-0.04432715,0.64379776,-4.6414194,4.6414194,0.018690843,1.0,0.83705103,6.6854305,-5.2174296,0.01439392,0.006084254,0.021201912,0.015454016,0.0024030221939086915,287.13487339019775,105000
-4.6276693,4.6276693,0.013190783,1.0,0.74368024,5.9368353,-5.421591,0.010756344,0.0033530716,0.020769335,0.01179481,0.01307626,-0.030104904,0.491856,-4.6333513,4.6333513,0.015463463,1.0,0.8859578,7.524333,-10.901282,0.013321401,0.0045068925,0.021059621,0.014374382,0.002394603729248047,299.10789585113525,110000
-4.632257,4.632257,0.015025655,1.0,0.7683918,7.610745,-5.421591,0.010573482,0.002918753,0.02050852,0.011598908,0.029870976,-0.08304255,0.6040993,-4.636842,4.636842,0.016859526,1.0,0.89635336,6.7799664,-6.748402,0.013839465,0.004925183,0.020699928,0.014874461,0.002380101728439331,311.0084080696106,115000
-4.626109,4.626109,0.012566644,1.0,0.7655801,9.361266,-6.710923,0.010617308,0.0029914211,0.017738778,0.011504247,0.052677527,-0.032676414,0.5724631,-4.6393895,4.6393895,0.01787888,1.0,0.84698534,6.9154024,-5.2174296,0.0141654005,0.005753078,0.017848931,0.015057847,0.0024366744041442873,323.1917836666107,120000
-4.636982,4.636982,0.016915733,1.0,0.73462677,15.884934,-8.2273445,0.010338612,0.0030225695,0.018136587,0.011245442,0.03378047,-0.037880983,0.87607807,-4.6414833,4.6414833,0.018716278,1.0,0.8645664,6.8006096,-5.7646275,0.013772774,0.0051788995,0.026656104,0.015105579,0.0024008050441741945,335.19581270217896,125000
-4.62496,4.62496,0.0121068945,1.0,0.72965753,15.443741,-15.929528,0.01039776,0.0031325098,0.016711019,0.011233311,0.019959101,-0.038336463,0.5990494,-4.6427994,4.6427994,0.019242773,1.0,0.82619035,7.2172956,-5.7943525,0.01431366,0.0061128857,0.01595113,0.015111216,0.0023577224731445314,346.9844288825989,130000
-4.6292963,4.6292963,0.013841604,1.0,0.70288694,10.483151,-8.788113,0.010488192,0.0034942657,0.013771145,0.011176749,0.021850005,-0.030002387,0.50299954,-4.6289806,4.6289806,0.013715163,1.0,0.8338827,7.42858,-5.99955,0.014519736,0.0062433435,0.013896128,0.015214543,0.0024127254486083984,359.0480601787567,135000
-4.631544,4.631544,0.014740569,1.0,0.6709064,10.571624,-8.168225,0.010470133,0.0037990604,0.013694385,0.011154853,0.023135608,-0.024115002,0.5712314,-4.6380315,4.6380315,0.017335547,1.0,0.7686047,7.4879394,-5.2174296,0.01841104,0.010833325,0.015222445,0.019172162,0.0024110713481903076,371.1034209728241,140000
-4.6290565,4.6290565,0.013745499,1.0,0.58982956,10.429134,-6.3331437,0.008559024,0.002687605,0.012155553,0.009166801,0.038964693,-0.019754661,0.48725682,-4.644804,4.644804,0.020044673,1.0,0.7724321,7.063439,-5.2174296,0.0128771365,0.005204865,0.011931706,0.013473722,0.00238956880569458,383.0512692928314,145000
-4.6233873,4.6233873,0.011477865,1.0,0.6528877,9.666093,-9.800566,0.009405732,0.0029059155,0.012098694,0.010010667,0.023067387,-0.024465019,0.5085775,-4.6343355,4.6343355,0.01585707,1.0,0.73614526,10.795988,-10.941907,0.05789274,0.0510417,0.011891005,0.05848729,0.002459572696685791,395.3491361141205,150000
-4.6221933,4.6221933,0.011000327,1.0,0.59772336,9.515962,-7.999264,0.009245425,0.0033012056,0.010015115,0.009746181,0.037098095,-0.024126448,0.5500388,-4.642145,4.642145,0.018980926,1.0,0.77845454,6.162351,-5.237846,0.013667919,0.0059428015,0.009811172,0.014158477,0.0024067841053009033,407.3830602169037,155000
-4.628264,4.628264,0.0134286685,1.0,0.6194737,11.431678,-11.025453,0.009150723,0.0029858458,0.010291949,0.009665321,0.0430722,-0.024510693,0.51313883,-4.641682,4.641682,0.01879587,1.0,0.76800686,9.230366,-5.2174296,0.01811378,0.010539104,0.010336915,0.018630626,0.002434655427932739,419.55634117126465,160000
-4.624388,4.624388,0.011878338,1.0,0.66756165,10.665716,-5.421591,0.009798447,0.0031543747,0.00922706,0.0102598,0.021713234,-0.026733473,0.48543626,-4.6454487,4.6454487,0.020302374,1.0,0.7027815,7.6101303,-5.2174296,0.016409405,0.0094763525,0.01771605,0.017295208,0.002461214065551758,431.8624155521393,165000
-4.6260834,4.6260834,0.012556274,1.0,0.6125437,7.864101,-5.421591,0.009856418,0.0037686678,0.008611585,0.010286997,0.022215173,-0.03459535,0.5478184,-4.6426907,4.6426907,0.019199356,1.0,0.74665225,8.495422,-5.2174296,0.014394565,0.0069980235,0.008795946,0.014834362,0.0024147046089172362,443.93594217300415,170000
-4.6280193,4.6280193,0.01333081,1.0,0.59093845,10.271833,-11.484345,0.010230347,0.004364609,0.007942756,0.010627484,0.039668154,-0.027778862,0.6050421,-4.635891,4.635891,0.016479492,1.0,0.77286816,8.050762,-5.2174296,0.014768439,0.0071108667,0.008014932,0.015169186,0.0024068029403686523,455.9699606895447,175000
-4.6238794,4.6238794,0.011674903,1.0,0.6043051,10.917859,-8.092677,0.008563841,0.0025462531,0.0068106065,0.008904371,0.044053286,-0.031815037,0.5133915,-4.6349635,4.6349635,0.016108328,1.0,0.7590518,12.135017,-8.743931,0.01611584,0.008611439,0.0068802135,0.01645985,0.0024292348861694336,468.11613965034485,180000
-4.6283245,4.6283245,0.013452875,1.0,0.6055181,15.884934,-8.574365,0.009318137,0.003295915,0.0061862636,0.00962745,0.016531013,-0.027888231,0.57681775,-4.641176,4.641176,0.01859335,1.0,0.7513044,7.5373383,-5.2174296,0.03132665,0.024054151,0.0066548563,0.031659395,0.0024434154987335206,480.3332209587097,185000
-4.630254,4.630254,0.01422464,1.0,0.6179373,10.757587,-5.421591,0.009392904,0.0032459907,0.005994426,0.009692625,0.036997158,-0.030761575,0.537602,-4.6407638,4.6407638,0.018428484,1.0,0.75455993,8.277018,-5.2174296,0.013538001,0.006052931,0.0060877847,0.01384239,0.0024352263927459716,492.5093574523926,190000
-4.6259766,4.6259766,0.012513495,1.0,0.5584364,12.202953,-7.477829,0.008203449,0.0026455403,0.0055486765,0.008480882,0.02362431,-0.030890502,0.45426452,-4.6428795,4.6428795,0.019274695,1.0,0.7678685,7.776726,-5.2174296,0.014033306,0.00641881,0.005479509,0.014307282,0.0024356098651885988,504.68741035461426,195000
-4.622962,4.622962,0.011307738,1.0,0.56136537,8.8439045,-5.421591,0.0083369445,0.0027507995,0.0051163426,0.008592762,0.038105294,-0.02159527,0.51534873,-4.6381264,4.6381264,0.017373646,1.0,0.7771827,7.529174,-5.738753,0.013957937,0.0062485975,0.005407263,0.0142283,0.002428371524810791,516.8292713165283,200000
-4.6224575,4.6224575,0.011105911,1.0,0.549281,8.263277,-7.6753335,0.008501955,0.0030395405,0.00472004,0.008737957,0.027534032,-0.04414029,0.49483582,-4.6458864,4.6458864,0.020477468,1.0,0.75738645,6.5061398,-5.2174296,0.015230116,0.007733588,0.026243828,0.016542308,0.0024364450454711912,529.011500120163,205000
-4.624064,4.624064,0.011748493,1.0,0.593157,12.218205,-12.247045,0.008310871,0.0024033352,0.004478111,0.008534777,0.03875455,-0.04553155,0.5435812,-4.6436243,4.6436243,0.01957277,1.0,0.78986025,6.6642838,-14.461966,0.01869297,0.010903401,0.0045076385,0.018918352,0.0024390421867370605,541.2067151069641,210000
-4.6233683,4.6233683,0.011470276,1.0,0.55949306,10.056937,-6.658142,0.008900801,0.0033392636,0.0042537916,0.009113491,0.02688223,-0.029601736,0.5397034,-4.6470957,4.6470957,0.020961236,1.0,0.7553383,6.3066244,-9.739663,0.012214268,0.004707965,0.0043282555,0.01243068,0.0023794315338134765,553.1038765907288,215000
-4.6262655,4.6262655,0.012629305,1.0,0.56001085,14.9435,-8.775054,0.008604078,0.0030343123,0.0035576012,0.008781957,0.027059412,-0.04352448,0.5483285,-4.64487,4.64487,0.020070879,1.0,0.7497059,8.653097,-5.2174296,0.013228923,0.0057897624,0.003578398,0.013407843,0.0024344549179077146,565.276154756546,220000
-4.623404,4.623404,0.011484631,1.0,0.5443119,9.391241,-7.629302,0.008310484,0.0028963275,0.003099877,0.008465477,0.045095038,-0.041886028,0.49279857,-4.6358294,4.6358294,0.01645474,1.0,0.6905458,7.4447026,-5.2174296,0.019678488,0.012902051,0.0032619014,0.019841583,0.002432699537277222,577.4396572113037,225000
-4.6216383,4.6216383,0.0107781915,1.0,0.5874661,10.748324,-7.955249,0.008505886,0.0026578032,0.0034589604,0.008678835,0.028257342,-0.02074852,0.4407458,-4.651439,4.651439,0.022698665,1.0,0.6997907,7.4598475,-5.2174296,0.013036524,0.0060996125,0.0034185515,0.013207451,0.0024264655113220217,589.5719885826111,230000
-4.6187425,4.6187425,0.00961989,1.0,0.54383415,14.806375,-9.831906,0.008787077,0.0033825627,0.003115046,0.008942829,0.016064456,-0.03430814,0.52948374,-4.650552,4.650552,0.022343798,1.0,0.7388079,7.3705482,-5.2174296,0.020022424,0.012761964,0.0035550967,0.020200178,0.002424066638946533,601.6923267841339,235000
-4.619973,4.619973,0.010112188,1.0,0.5597389,11.670476,-12.738595,0.008506415,0.0029384117,0.0024893123,0.008630881,0.018695405,-0.020344645,0.43281528,-4.65504,4.65504,0.024138836,1.0,0.7417191,6.849775,-5.2174296,0.017051373,0.009731498,0.0026827224,0.01718551,0.002435874891281128,613.8717050552368,240000
-4.6193886,4.6193886,0.009878469,1.0,0.55382466,12.80485,-14.4659605,0.013553202,0.008095915,0.0024250369,0.013674454,0.03087737,-0.023569632,0.6218931,-4.64259,4.64259,0.019158928,1.0,0.68567187,7.119385,-5.7322125,0.012758263,0.0059611565,0.002379204,0.012877224,0.0024369266033172606,626.0563418865204,245000
-4.6255293,4.6255293,0.01233466,1.0,0.5360616,15.884934,-9.661103,0.008156599,0.0028242255,0.002487247,0.008280961,0.020930788,-0.030518008,0.5823488,-4.6853,4.6853,0.036243077,1.0,0.74429464,7.4063587,-9.0330715,0.013564613,0.006183503,0.0027016515,0.0136996955,0.0024060476303100586,638.0865833759308,250000
-4.621726,4.621726,0.010813467,1.0,0.52189046,11.85942,-7.3724604,0.008737305,0.0035539407,0.0022136164,0.008847986,0.039309707,-0.01811189,0.53841543,-4.6476107,4.6476107,0.021167336,1.0,0.70781565,6.7122936,-7.9427905,0.016373662,0.0093894005,0.002378131,0.016492568,0.002439764070510864,650.285407781601,255000
-4.621719,4.621719,0.0108104,1.0,0.5657446,9.609533,-9.945175,0.008598562,0.002970825,0.0023263707,0.008714881,0.03217446,-0.028895294,0.554716,-4.649519,4.649519,0.021930715,1.0,0.7338712,11.50886,-5.8497705,0.0491965,0.042280592,0.0021813302,0.049305566,0.0024279881477355957,662.4253525733948,260000
-4.6236124,4.6236124,0.011567965,1.0,0.60495365,14.720777,-10.859533,0.008639048,0.0026156688,0.0022371833,0.008750907,0.025975963,-0.027770171,0.4886608,-4.6490574,4.6490574,0.021746054,1.0,0.7602,5.8521924,-5.2174296,0.024890706,0.01746334,0.015328353,0.025657123,0.0024240137577056886,674.5454249382019,265000
-4.6232758,4.6232758,0.011433243,1.0,0.53193974,11.20125,-5.804294,0.007997172,0.0027048234,0.0019225689,0.0080933,0.03735649,-0.018113524,0.47234425,-4.636348,4.636348,0.01666203,1.0,0.74176323,11.08456,-5.2174296,0.019628478,0.012334188,0.002081118,0.019732535,0.0024221890449523924,686.6563737392426,270000
-4.623511,4.623511,0.011527392,1.0,0.51332974,15.128885,-11.592311,0.007738077,0.002631091,0.0019361648,0.007834885,0.026958054,-0.03727563,0.5058919,-4.64804,4.64804,0.021338984,1.0,0.70911884,9.682165,-6.4884205,0.023091417,0.016161846,0.0018774943,0.023185292,0.0023885369777679444,698.5990626811981,275000
-4.621997,4.621997,0.010921773,1.0,0.5368418,10.301807,-8.904116,0.009168429,0.0038383964,0.0019939174,0.0092681255,0.032916486,-0.01642922,0.48499665,-4.667867,4.667867,0.029269887,1.0,0.7410854,5.740492,-7.711097,0.014814959,0.0074788937,0.0019491026,0.014912414,0.0024420366287231446,710.8092498779297,280000
-4.6170673,4.6170673,0.008949936,1.0,0.5362476,9.609488,-15.929528,0.00821229,0.0028785998,0.001952197,0.0083099,0.029821752,-0.0303333,0.46231776,-4.6487236,4.6487236,0.02161232,1.0,0.7201567,6.4491897,-5.2174296,0.016038157,0.008925848,0.0018666082,0.016131487,0.002464935827255249,723.1339325904846,285000
-4.6199713,4.6199713,0.010111543,1.0,0.5519278,8.72378,-9.291842,0.008470614,0.0029811477,0.0019070886,0.008565969,0.026778517,-0.016113413,0.45314607,-4.665352,4.665352,0.028263567,1.0,0.7457799,5.165674,-7.054422,0.017086124,0.009725582,0.0021000162,0.017191125,0.00239552583694458,735.111566066742,290000
-4.6196556,4.6196556,0.009985266,1.0,0.52215314,15.525797,-8.605452,0.007810007,0.002614622,0.0017728156,0.007898647,0.038059942,-0.022184506,0.45118904,-4.639437,4.639437,0.017897857,1.0,0.69895625,8.355951,-4.509299,0.013711328,0.0067896624,0.007492132,0.0140859345,0.002367522668838501,746.9491832256317,295000
-4.6239557,4.6239557,0.011705149,1.0,0.54464626,11.165465,-11.143064,0.008112194,0.002692657,0.0019298589,0.008208687,0.014159471,-0.025304172,0.5613952,-4.6439505,4.6439505,0.019703144,1.0,0.6992961,10.895936,-6.0582657,0.011948882,0.0050059813,0.0019580452,0.012046784,0.002354061222076416,758.7194931507111,300000
-4.6227236,4.6227236,0.011212254,1.0,0.523703,11.495815,-11.687776,0.008243866,0.0030372092,0.0017705092,0.008332391,0.0337022,-0.042867176,0.57306045,-4.651064,4.651064,0.02254851,1.0,0.7539442,7.3138847,-3.5775979,0.014413749,0.006943745,0.0018732564,0.014507412,0.0024266270160675047,770.8526327610016,305000
-4.6207023,4.6207023,0.010403786,1.0,0.49315265,11.549755,-9.990597,0.0075474535,0.0026423512,0.0016641705,0.007630662,0.02796872,-0.017114231,0.5057056,-4.655488,4.655488,0.024318082,1.0,0.6775205,13.705368,-4.165517,0.010579784,0.0038430095,0.0017831193,0.01066894,0.002428108739852905,782.9931802749634,310000
-4.62109,4.62109,0.010558794,1.0,0.5022471,10.153287,-10.112707,0.0072210766,0.002220814,0.0017653054,0.007309342,0.026664754,-0.03137598,0.41750634,-4.6657963,4.6657963,0.028441507,1.0,0.70929897,9.417512,-4.6545687,0.018923646,0.011950159,0.0020225605,0.019024774,0.0023957240104675293,794.9718041419983,315000
-4.620269,4.620269,0.010230314,1.0,0.47598353,10.8540745,-7.911101,0.0072203316,0.0024853502,0.0016978006,0.0073052216,0.036636166,-0.025850454,0.4081418,-4.651301,4.651301,0.022643361,1.0,0.7183721,6.872454,-7.3545423,0.011173444,0.004030023,0.0019122383,0.011269056,0.002405398941040039,806.9988026618958,320000
-4.6187634,4.6187634,0.009628294,1.0,0.4906925,12.073991,-14.497765,0.007234197,0.0023507809,0.0015643181,0.007312413,0.041221157,-0.02944138,0.43303758,-4.6486473,4.6486473,0.021581978,1.0,0.68942374,6.383444,-5.2174296,0.011237839,0.0043874756,0.0015728165,0.01131648,0.0024274933338165284,819.1362733840942,325000
-4.6208925,4.6208925,0.010480086,1.0,0.5447998,9.69506,-11.817133,0.007846842,0.0024230746,0.0016168903,0.007927686,0.033325512,-0.015042573,0.4834462,-4.6580753,4.6580753,0.025353173,1.0,0.7757297,6.414243,-5.2174296,0.013135916,0.0054329475,0.0016694332,0.013219387,0.0024133424282073977,831.2029891014099,330000
-4.6188755,4.6188755,0.009673055,1.0,0.51025224,9.23135,-10.22888,0.007427442,0.0023484034,0.0016006937,0.0075074765,0.02130153,-0.026589394,0.433208,-4.6548605,4.6548605,0.02406703,1.0,0.6688113,5.5139256,-10.743375,0.01692509,0.010340381,0.001811596,0.017015671,0.0024241184711456297,843.3235850334167,335000
-4.61759,4.61759,0.009158953,1.0,0.51660687,15.884934,-9.867797,0.007847776,0.002708795,0.0016661466,0.007931083,0.01731179,-0.02516567,0.42843676,-4.6489997,4.6489997,0.021722874,1.0,0.68878335,6.3505454,-6.476094,0.018643565,0.0118744755,0.0018876654,0.01873795,0.002375434494018555,855.2007620334625,340000
-4.620003,4.620003,0.010124176,1.0,0.4929276,11.011818,-6.7491207,0.0073790997,0.0024745692,0.0015834769,0.007458274,0.042155847,-0.04244527,0.56921566,-4.6521196,4.6521196,0.022970924,1.0,0.6526924,3.564849,-7.5332727,0.010452759,0.0039654914,0.0016229255,0.010533906,0.0023708852767944334,867.055192232132,345000
-4.6216335,4.6216335,0.0107762795,1.0,0.53186953,11.7933445,-11.78581,0.009147862,0.0038678446,0.0016232918,0.009229027,0.02298278,-0.024838861,0.51481813,-4.6480722,4.6480722,0.021351894,1.0,0.7244568,5.12494,-6.0026894,0.011826932,0.0046286513,0.0017202543,0.011912945,0.002398838376998901,879.0493879318237,350000
-4.6179357,4.6179357,0.009297217,1.0,0.5176885,8.922983,-6.685092,0.008088563,0.0029410894,0.0016124849,0.008169187,0.03469403,-0.01619058,0.43374673,-4.6469545,4.6469545,0.0209047,1.0,0.68894774,7.423085,-3.5775979,0.013165481,0.0063393987,0.001834945,0.013257229,0.0024108617305755617,891.1037003993988,355000
-4.618469,4.618469,0.0095109,1.0,0.5024664,10.598873,-11.168916,0.007807726,0.0028111741,0.0017875809,0.007897105,0.020461192,-0.014243773,0.45507255,-4.652682,4.652682,0.023195779,1.0,0.714476,12.009047,-6.2097554,0.043334186,0.03655499,0.0185104,0.044259705,0.0023950488567352295,903.0789484977722,360000
-4.619941,4.619941,0.010099413,1.0,0.5064241,13.838446,-8.332926,0.0071976623,0.0021549712,0.0014856214,0.007271943,0.023255015,-0.026050685,0.4480184,-4.658661,4.658661,0.025587348,1.0,0.72779024,5.627684,-7.7259817,0.04667724,0.03979731,0.0017735672,0.046765916,0.002370226812362671,914.9300863742828,365000
-4.621665,4.621665,0.010788911,1.0,0.49994382,9.166012,-3.2014441,0.007558915,0.0025853305,0.0015106646,0.007634448,0.03178553,-0.036345534,0.56499267,-4.6363783,4.6363783,0.016674224,1.0,0.73164165,6.585256,-4.456966,0.011561688,0.0042881537,0.0018874356,0.01165606,0.0023704691886901855,926.7824358940125,370000
-4.620359,4.620359,0.010266617,1.0,0.47584832,12.216375,-13.16732,0.007965932,0.0032398477,0.0014746945,0.008039666,0.021674544,-0.021381803,0.48306406,-4.6595526,4.6595526,0.025944045,1.0,0.74782825,6.339849,-4.8901687,0.013622329,0.006206108,0.0018776578,0.013716212,0.0023847697257995603,938.7062885761261,375000
-4.618847,4.618847,0.009661707,1.0,0.5092573,11.2388525,-7.174818,0.0073246136,0.0022545867,0.0015916902,0.007404198,0.029850658,-0.016576674,0.5011107,-4.634487,4.634487,0.015917925,1.0,0.6988175,6.354193,-3.826792,0.010236657,0.0032812958,0.0016052722,0.0103169205,0.0024230676651000975,950.8216304779053,380000
-4.6184735,4.6184735,0.009512295,1.0,0.5146434,15.344611,-10.71641,0.007996272,0.0028786242,0.001499377,0.008071241,0.01784552,-0.02752185,0.48578247,-4.6667423,4.6667423,0.02881979,1.0,0.6925081,7.7214007,-3.782355,0.012592617,0.005724785,0.0016712635,0.01267618,0.0024333924293518066,962.9885969161987,385000
