step,reward,eval_type,seed
250112,0.0,pi,6
250112,3.8,mppi,6
500224,41.3,pi,6
500224,83.1,mppi,6
750080,105.4,pi,6
750080,72.8,mppi,6
1000192,175.2,pi,6
1000192,178.7,mppi,6
1250048,184.4,pi,6
1250048,182.4,mppi,6
1500160,188.5,pi,6
1500160,196.5,mppi,6
1750016,208.2,pi,6
1750016,196.2,mppi,6
2000128,205.3,pi,6
2000128,226.9,mppi,6
2250240,198.5,pi,6
2250240,197.8,mppi,6
2500096,213.5,pi,6
2500096,209.5,mppi,6
2750208,200.9,pi,6
2750208,212.5,mppi,6
3000064,195.3,pi,6
3000064,218.4,mppi,6
3250176,217.3,pi,6
3250176,242.9,mppi,6
3500032,165.8,pi,6
3500032,190.1,mppi,6
3750144,221.8,pi,6
3750144,222.5,mppi,6
4000000,221.0,pi,6
4000000,231.3,mppi,6
4250112,221.0,pi,6
4250112,228.2,mppi,6
4500224,230.1,pi,6
4500224,192.3,mppi,6
4750080,223.6,pi,6
4750080,215.6,mppi,6
5000192,225.4,pi,6
5000192,233.6,mppi,6
5250048,209.7,pi,6
5250048,228.5,mppi,6
5500160,232.0,pi,6
5500160,237.1,mppi,6
5750016,213.9,pi,6
5750016,227.5,mppi,6
6000128,224.0,pi,6
6000128,230.5,mppi,6
6250240,217.8,pi,6
6250240,236.8,mppi,6
