step,reward,eval_type,seed
250112,66.8,pi,1
250112,45.8,mppi,1
500224,153.5,pi,1
500224,156.9,mppi,1
750080,102.4,pi,1
750080,183.4,mppi,1
1000192,185.5,pi,1
1000192,185.8,mppi,1
1250048,230.5,pi,1
1250048,237.5,mppi,1
1500160,233.5,pi,1
1500160,251.8,mppi,1
1750016,249.5,pi,1
1750016,276.9,mppi,1
2000128,265.1,pi,1
2000128,286.5,mppi,1
2250240,221.5,pi,1
2250240,209.3,mppi,1
2500096,212.2,pi,1
2500096,220.1,mppi,1
2750208,274.2,pi,1
2750208,281.6,mppi,1
3000064,278.8,pi,1
3000064,289.0,mppi,1
3250176,276.4,pi,1
3250176,287.0,mppi,1
3500032,284.2,pi,1
3500032,284.0,mppi,1
3750144,273.0,pi,1
3750144,289.3,mppi,1
4000000,271.3,pi,1
4000000,295.1,mppi,1
4250112,274.1,pi,1
4250112,288.5,mppi,1
4500224,287.4,pi,1
4500224,293.7,mppi,1
4750080,289.1,pi,1
4750080,294.7,mppi,1
5000192,289.8,pi,1
5000192,296.5,mppi,1
5250048,283.6,pi,1
5250048,288.1,mppi,1
5500160,220.3,pi,1
5500160,282.0,mppi,1
5750016,287.0,pi,1
5750016,298.1,mppi,1
6000128,283.3,pi,1
6000128,301.1,mppi,1
6250240,280.6,pi,1
6250240,285.0,mppi,1
6500096,274.1,pi,1
6500096,289.8,mppi,1
6750208,284.9,pi,1
6750208,285.6,mppi,1
7000064,281.7,pi,1
7000064,255.7,mppi,1
7250176,283.5,pi,1
7250176,284.7,mppi,1
7500032,271.4,pi,1
7500032,287.7,mppi,1
7750144,280.7,pi,1
7750144,271.0,mppi,1
8000000,273.4,pi,1
8000000,265.2,mppi,1
8250112,282.0,pi,1
8250112,249.2,mppi,1
8500224,279.6,pi,1
8500224,253.7,mppi,1
8750080,275.9,pi,1
8750080,261.4,mppi,1
9000192,283.3,pi,1
9000192,245.0,mppi,1
