step,reward,eval_type,seed
250112,143.5,pi,3
250112,78.9,mppi,3
500224,254.6,pi,3
500224,268.6,mppi,3
750080,271.3,pi,3
750080,263.3,mppi,3
1000192,265.1,pi,3
1000192,256.5,mppi,3
1250048,276.6,pi,3
1250048,239.2,mppi,3
1500160,281.1,pi,3
1500160,235.9,mppi,3
1750016,282.2,pi,3
1750016,251.3,mppi,3
2000128,226.2,pi,3
2000128,247.6,mppi,3
2250240,280.4,pi,3
2250240,248.0,mppi,3
2500096,284.0,pi,3
2500096,254.4,mppi,3
2750208,287.6,pi,3
2750208,252.6,mppi,3
3000064,267.4,pi,3
3000064,240.2,mppi,3
3250176,287.4,pi,3
3250176,245.7,mppi,3
3500032,277.7,pi,3
3500032,235.8,mppi,3
3750144,275.5,pi,3
3750144,242.4,mppi,3
