step,reward,eval_type,seed
50176,754.7,pi,2
50176,737.2,mppi,2
50176,1653.9,jumpy,2
100096,1436.1,pi,2
100096,1982.9,mppi,2
100096,1773.2,jumpy,2
150016,1679.5,pi,2
150016,1800.3,mppi,2
150016,2768.5,jumpy,2
200192,2461.5,pi,2
200192,2249.6,mppi,2
200192,2608.4,jumpy,2
250112,2186.0,pi,2
250112,1571.1,mppi,2
250112,2902.2,jumpy,2
300032,2048.3,pi,2
300032,1120.3,mppi,2
300032,2950.9,jumpy,2
350208,2781.9,pi,2
350208,1497.0,mppi,2
350208,1961.2,jumpy,2
400128,2241.9,pi,2
400128,2366.9,mppi,2
400128,1700.8,jumpy,2
450048,2655.6,pi,2
450048,2470.3,mppi,2
450048,2566.7,jumpy,2
500224,1642.9,pi,2
500224,235.1,mppi,2
500224,2505.8,jumpy,2
