step,reward,eval_type,seed
250112,0.0,pi,2
250112,0.0,mppi,2
500224,0.0,pi,2
500224,0.0,mppi,2
750080,0.0,pi,2
750080,0.0,mppi,2
1000192,0.0,pi,2
1000192,4.3,mppi,2
1250048,0.0,pi,2
1250048,0.9,mppi,2
1500160,2.6,pi,2
1500160,0.0,mppi,2
1750016,90.2,pi,2
1750016,115.3,mppi,2
2000128,0.0,pi,2
2000128,0.0,mppi,2
2250240,7.0,pi,2
2250240,103.0,mppi,2
2500096,82.0,pi,2
2500096,0.0,mppi,2
2750208,179.6,pi,2
2750208,122.9,mppi,2
3000064,0.0,pi,2
3000064,0.0,mppi,2
3250176,1.9,pi,2
3250176,11.4,mppi,2
3500032,0.0,pi,2
3500032,0.0,mppi,2
3750144,157.2,pi,2
3750144,156.1,mppi,2
4000000,259.6,pi,2
4000000,306.8,mppi,2
4250112,309.4,pi,2
4250112,306.5,mppi,2
4500224,92.9,pi,2
4500224,332.7,mppi,2
4750080,466.8,pi,2
4750080,324.6,mppi,2
5000192,305.1,pi,2
5000192,514.6,mppi,2
5250048,454.1,pi,2
5250048,500.5,mppi,2
5500160,487.8,pi,2
5500160,464.6,mppi,2
5750016,499.9,pi,2
5750016,515.0,mppi,2
6000128,484.8,pi,2
6000128,506.6,mppi,2
