step,reward,eval_type,seed
250112,0.0,pi,1
250112,0.0,mppi,1
500224,0.1,pi,1
500224,1.1,mppi,1
750080,1.8,pi,1
750080,0.0,mppi,1
1000192,3.4,pi,1
1000192,1.1,mppi,1
1250048,0.0,pi,1
1250048,2.7,mppi,1
1500160,0.0,pi,1
1500160,0.1,mppi,1
1750016,0.0,pi,1
1750016,1.9,mppi,1
2000128,0.5,pi,1
2000128,1.3,mppi,1
2250240,1.5,pi,1
2250240,1.5,mppi,1
2500096,3.6,pi,1
2500096,1.6,mppi,1
2750208,0.0,pi,1
2750208,5.4,mppi,1
3000064,80.9,pi,1
3000064,135.5,mppi,1
3250176,170.4,pi,1
3250176,128.8,mppi,1
3500032,2.9,pi,1
3500032,9.3,mppi,1
3750144,111.7,pi,1
3750144,124.0,mppi,1
4000000,221.6,pi,1
4000000,211.4,mppi,1
4250112,193.6,pi,1
4250112,244.4,mppi,1
4500224,5.0,pi,1
4500224,6.8,mppi,1
4750080,9.4,pi,1
4750080,3.1,mppi,1
5000192,381.4,pi,1
5000192,418.8,mppi,1
5250048,350.4,pi,1
5250048,404.1,mppi,1
5500160,283.0,pi,1
5500160,414.5,mppi,1
5750016,404.5,pi,1
5750016,376.2,mppi,1
6000128,410.7,pi,1
6000128,414.2,mppi,1
6250240,370.1,pi,1
6250240,435.3,mppi,1
6500096,408.5,pi,1
6500096,488.2,mppi,1
6750208,486.6,pi,1
6750208,527.1,mppi,1
7000064,475.9,pi,1
7000064,461.5,mppi,1
7250176,481.4,pi,1
7250176,528.1,mppi,1
7500032,524.8,pi,1
7500032,545.1,mppi,1
7750144,497.9,pi,1
7750144,545.8,mppi,1
8000000,515.5,pi,1
8000000,548.0,mppi,1
8250112,522.2,pi,1
8250112,536.5,mppi,1
8500224,510.8,pi,1
8500224,557.2,mppi,1
8750080,530.0,pi,1
8750080,550.2,mppi,1
9000192,539.2,pi,1
9000192,568.5,mppi,1
9250048,518.3,pi,1
9250048,498.5,mppi,1
9500160,521.1,pi,1
9500160,569.3,mppi,1
9750016,495.7,pi,1
9750016,576.8,mppi,1
10000128,410.2,pi,1
10000128,542.7,mppi,1
