step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,1,0.0000,0.0000,0.0,1000.0
250112,mppi,1,0.0000,0.0003,0.125,1000.0
500224,pi,1,0.0000,0.0036,0.2,1000.0
500224,mppi,1,0.0003,0.0029,0.125,878.625
750080,pi,1,0.0000,0.0100,0.6,1000.0
750080,mppi,1,0.0000,0.0000,0.0,1000.0
1000192,pi,1,0.0024,0.0128,0.4,811.8
1000192,mppi,1,0.0003,0.0044,0.125,887.25
1250048,pi,1,0.0000,0.0000,0.0,1000.0
1250048,mppi,1,0.0029,0.0055,0.25,767.375
1500160,pi,1,0.0000,0.0000,0.0,1000.0
1500160,mppi,1,0.0001,0.0004,0.125,876.875
1750016,pi,1,0.0000,0.0000,0.0,1000.0
1750016,mppi,1,0.0010,0.0044,0.125,884.375
2000128,pi,1,0.0008,0.0020,0.4,803.0
2000128,mppi,1,0.0010,0.0029,0.25,754.375
2250240,pi,1,0.0010,0.0032,0.2,804.4
2250240,mppi,1,0.0015,0.0061,0.375,891.125
2500096,pi,1,0.0040,0.0066,0.2,804.6
2500096,mppi,1,0.0016,0.0032,0.125,877.5
2750208,pi,1,0.0000,0.0000,0.0,1000.0
2750208,mppi,1,0.0066,0.0104,0.5,657.125
3000064,pi,1,0.1044,0.1690,10.4,615.4
3000064,mppi,1,0.1310,0.3019,13.875,395.875
3250176,pi,1,0.1404,0.3592,19.2,240.2
3250176,mppi,1,0.1406,0.2561,9.875,525.75
3500032,pi,1,0.0024,0.0082,0.2,816.4
3500032,mppi,1,0.0090,0.0630,6.0,524.75
3750144,pi,1,0.1128,0.2530,9.6,436.8
3750144,mppi,1,0.1465,0.2192,13.375,417.75
4000000,pi,1,0.2628,0.2986,10.4,67.4
4000000,mppi,1,0.2329,0.3337,10.875,290.25
4250112,pi,1,0.2102,0.3914,6.4,432.2
4250112,mppi,1,0.2675,0.4341,6.375,415.0
4500224,pi,1,0.0064,0.0148,0.6,607.0
4500224,mppi,1,0.0066,0.0238,0.875,761.75
4750080,pi,1,0.0104,0.0226,0.8,421.8
4750080,mppi,1,0.0019,0.0254,1.25,886.0
5000192,pi,1,0.3758,0.9428,0.0,69.4
5000192,mppi,1,0.4191,0.9446,0.375,54.125
5250048,pi,1,0.1376,0.9544,0.0,64.0
5250048,mppi,1,0.3865,0.9497,0.125,56.5
5500160,pi,1,0.0168,0.7554,0.6,248.2
5500160,mppi,1,0.4340,0.9587,0.75,53.0
5750016,pi,1,0.3876,0.9572,0.0,59.6
5750016,mppi,1,0.3515,0.8411,0.0,169.875
6000128,pi,1,0.4144,0.9304,2.4,57.4
6000128,mppi,1,0.4645,0.7157,19.75,46.125
6250240,pi,1,0.3696,0.9474,0.4,64.4
6250240,mppi,1,0.4264,0.9235,3.875,60.875
6500096,pi,1,0.4466,0.8612,9.6,55.8
6500096,mppi,1,0.5792,0.7485,24.125,54.25
6750208,pi,1,0.6074,0.6942,26.8,49.6
6750208,mppi,1,0.6505,0.7100,26.875,51.875
7000064,pi,1,0.5856,0.7102,26.2,50.0
7000064,mppi,1,0.5656,0.6382,23.875,163.0
7250176,pi,1,0.5824,0.6978,26.8,52.4
7250176,mppi,1,0.6386,0.7177,27.0,52.5
7500032,pi,1,0.6424,0.7128,27.0,49.8
7500032,mppi,1,0.6770,0.7109,28.0,50.75
7750144,pi,1,0.6050,0.6936,27.2,42.0
7750144,mppi,1,0.6556,0.7231,27.75,39.625
8000000,pi,1,0.6172,0.6948,27.2,45.2
8000000,mppi,1,0.6628,0.7230,27.625,47.5
8250112,pi,1,0.6220,0.7044,27.2,47.0
8250112,mppi,1,0.6534,0.7077,27.5,57.875
8500224,pi,1,0.6058,0.6954,27.8,45.8
8500224,mppi,1,0.6918,0.7220,28.0,38.5
8750080,pi,1,0.6504,0.7120,27.8,37.8
8750080,mppi,1,0.6844,0.7119,28.25,48.125
9000192,pi,1,0.6648,0.7036,28.0,44.4
9000192,mppi,1,0.6999,0.7222,28.25,46.375
9250048,pi,1,0.6302,0.7072,27.2,49.2
9250048,mppi,1,0.5938,0.6246,25.75,37.5
9500160,pi,1,0.6458,0.6998,27.2,51.2
9500160,mppi,1,0.7154,0.7385,28.25,42.75
9750016,pi,1,0.6196,0.7148,25.6,47.6
9750016,mppi,1,0.7114,0.7330,28.0,46.5
10000128,pi,1,0.5290,0.5770,22.2,235.2
10000128,mppi,1,0.6649,0.7257,27.5,47.75
