step,reward,eval_type,seed
250112,0.1,pi,4
250112,0.4,mppi,4
500224,1.7,pi,4
500224,18.1,mppi,4
750080,111.9,pi,4
750080,105.9,mppi,4
1000192,175.5,pi,4
1000192,166.7,mppi,4
1250048,93.6,pi,4
1250048,59.7,mppi,4
1500160,143.7,pi,4
1500160,124.9,mppi,4
1750016,142.4,pi,4
1750016,215.2,mppi,4
2000128,191.1,pi,4
2000128,158.1,mppi,4
2250240,98.8,pi,4
2250240,158.8,mppi,4
2500096,94.0,pi,4
2500096,189.5,mppi,4
2750208,146.8,pi,4
2750208,158.1,mppi,4
3000064,235.4,pi,4
3000064,159.7,mppi,4
3250176,96.5,pi,4
3250176,96.8,mppi,4
3500032,195.4,pi,4
3500032,227.1,mppi,4
3750144,147.0,pi,4
3750144,164.2,mppi,4
4000000,198.8,pi,4
4000000,186.5,mppi,4
