step,reward,eval_type,seed
250112,1.4,pi,4
250112,0.0,mppi,4
500224,0.1,pi,4
500224,3.0,mppi,4
750080,0.8,pi,4
750080,0.0,mppi,4
1000192,3.6,pi,4
1000192,5.7,mppi,4
1250048,30.0,pi,4
1250048,1.7,mppi,4
1500160,3.1,pi,4
1500160,0.0,mppi,4
1750016,2.6,pi,4
1750016,11.3,mppi,4
2000128,27.1,pi,4
2000128,10.4,mppi,4
2250240,53.2,pi,4
2250240,39.3,mppi,4
2500096,199.2,pi,4
2500096,112.1,mppi,4
2750208,96.4,pi,4
2750208,175.3,mppi,4
3000064,114.6,pi,4
3000064,148.5,mppi,4
3250176,143.3,pi,4
3250176,180.5,mppi,4
3500032,179.6,pi,4
3500032,184.0,mppi,4
3750144,139.1,pi,4
3750144,196.3,mppi,4
4000000,185.0,pi,4
4000000,198.7,mppi,4
4250112,169.5,pi,4
4250112,65.3,mppi,4
4500224,187.0,pi,4
4500224,200.4,mppi,4
4750080,5.3,pi,4
4750080,2.6,mppi,4
5000192,4.7,pi,4
5000192,5.2,mppi,4
5250048,18.9,pi,4
5250048,89.6,mppi,4
5500160,184.2,pi,4
5500160,66.4,mppi,4
5750016,184.5,pi,4
5750016,196.4,mppi,4
6000128,12.0,pi,4
6000128,79.8,mppi,4
6250240,194.6,pi,4
6250240,194.2,mppi,4
6500096,190.8,pi,4
6500096,205.4,mppi,4
6750208,9.4,pi,4
6750208,9.8,mppi,4
7000064,13.3,pi,4
7000064,4.4,mppi,4
7250176,191.0,pi,4
7250176,196.2,mppi,4
7500032,170.4,pi,4
7500032,197.3,mppi,4
7750144,197.1,pi,4
7750144,186.9,mppi,4
8000000,194.1,pi,4
8000000,212.2,mppi,4
8250112,178.2,pi,4
8250112,194.3,mppi,4
8500224,205.1,pi,4
8500224,215.5,mppi,4
8750080,212.2,pi,4
8750080,194.0,mppi,4
9000192,208.1,pi,4
9000192,136.1,mppi,4
9250048,162.0,pi,4
9250048,218.1,mppi,4
9500160,191.0,pi,4
9500160,184.8,mppi,4
9750016,207.6,pi,4
9750016,209.5,mppi,4
10000128,212.0,pi,4
10000128,212.4,mppi,4
