step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,6,0.0000,0.0000,0.0,1000.0
250112,mppi,6,0.0001,0.0046,0.625,882.25
500224,pi,6,0.0000,0.0000,0.0,1000.0
500224,mppi,6,0.0000,0.0000,0.0,1000.0
750080,pi,6,0.2984,0.3744,12.2,36.6
750080,mppi,6,0.2598,0.3271,11.5,64.875
1000192,pi,6,0.1450,0.1934,6.0,622.4
1000192,mppi,6,0.1795,0.2431,7.75,523.625
1250048,pi,6,0.3838,0.5490,14.4,46.8
1250048,mppi,6,0.3798,0.5176,15.0,53.5
1500160,pi,6,0.3786,0.5192,14.2,49.2
1500160,mppi,6,0.2859,0.4060,10.75,295.5
1750016,pi,6,0.3930,0.5578,14.2,47.2
1750016,mppi,6,0.3915,0.5356,15.0,40.25
2000128,pi,6,0.3860,0.5572,14.2,51.2
2000128,mppi,6,0.3884,0.5418,14.5,55.25
2250240,pi,6,0.3984,0.5428,14.6,43.2
2250240,mppi,6,0.3968,0.5526,14.875,46.25
2500096,pi,6,0.3890,0.5508,14.4,51.8
2500096,mppi,6,0.3926,0.5455,15.625,45.125
2750208,pi,6,0.3852,0.5660,14.0,43.6
2750208,mppi,6,0.3980,0.5534,14.25,47.375
3000064,pi,6,0.3860,0.5526,14.4,38.8
3000064,mppi,6,0.4012,0.5435,14.625,45.75
3250176,pi,6,0.3984,0.5094,14.4,46.8
3250176,mppi,6,0.4035,0.4776,15.0,41.75
3500032,pi,6,0.3868,0.5696,13.8,50.8
3500032,mppi,6,0.3931,0.5528,13.875,57.25
3750144,pi,6,0.3866,0.5656,14.0,49.4
3750144,mppi,6,0.4061,0.5181,15.0,46.625
4000000,pi,6,0.3924,0.5630,14.0,56.0
4000000,mppi,6,0.4103,0.5448,14.75,43.375
4250112,pi,6,0.3902,0.5774,14.0,47.6
4250112,mppi,6,0.4035,0.5615,14.0,47.5
4500224,pi,6,0.3958,0.5580,14.2,49.4
4500224,mppi,6,0.3595,0.4954,12.875,158.125
4750080,pi,6,0.4000,0.5674,14.0,50.4
4750080,mppi,6,0.4107,0.5569,15.0,48.0
5000192,pi,6,0.3990,0.5752,14.0,48.0
5000192,mppi,6,0.4211,0.5694,14.25,39.375
5250048,pi,6,0.3922,0.5602,14.6,34.4
5250048,mppi,6,0.4032,0.5576,14.375,47.0
5500160,pi,6,0.4088,0.5346,14.2,42.8
5500160,mppi,6,0.4144,0.5624,14.375,42.375
5750016,pi,6,0.4018,0.5460,14.2,46.4
5750016,mppi,6,0.4094,0.5496,15.125,41.625
6000128,pi,6,0.3960,0.5688,14.2,46.6
6000128,mppi,6,0.4040,0.5459,14.75,41.25
6250240,pi,6,0.4100,0.5402,14.2,50.8
6250240,mppi,6,0.4110,0.5494,15.25,44.75
6500096,pi,6,0.4176,0.5616,14.4,39.6
6500096,mppi,6,0.4179,0.5608,14.375,39.25
6750208,pi,6,0.4104,0.5598,14.0,46.8
6750208,mppi,6,0.4145,0.5429,15.0,41.5
7000064,pi,6,0.3246,0.4536,11.4,235.6
7000064,mppi,6,0.4027,0.5495,14.25,51.625
7250176,pi,6,0.4038,0.5742,13.8,48.8
7250176,mppi,6,0.4141,0.5771,14.375,39.875
7500032,pi,6,0.4074,0.5516,14.0,48.8
7500032,mppi,6,0.4077,0.5349,15.125,45.0
7750144,pi,6,0.4172,0.5572,14.2,33.6
7750144,mppi,6,0.4007,0.5535,14.5,46.875
8000000,pi,6,0.3170,0.4504,11.2,238.0
8000000,mppi,6,0.4062,0.5563,14.25,44.75
8250112,pi,6,0.3992,0.5624,14.0,51.6
8250112,mppi,6,0.4064,0.5581,14.375,44.625
8500224,pi,6,0.3972,0.5638,14.0,47.8
8500224,mppi,6,0.4039,0.5554,15.0,40.0
8750080,pi,6,0.4010,0.5656,14.4,49.2
8750080,mppi,6,0.4107,0.5630,14.0,42.5
9000192,pi,6,0.4010,0.5736,14.0,48.6
9000192,mppi,6,0.3970,0.5631,14.25,44.25
9250048,pi,6,0.4036,0.5688,14.4,39.2
9250048,mppi,6,0.4091,0.5564,14.5,37.125
9500160,pi,6,0.4034,0.5560,14.0,51.4
9500160,mppi,6,0.4035,0.5608,14.375,46.375
