step,reward,eval_type,seed
250112,0.2,pi,4
250112,0.3,mppi,4
500224,0.0,pi,4
500224,1.5,mppi,4
750080,0.6,pi,4
750080,0.1,mppi,4
1000192,0.1,pi,4
1000192,3.0,mppi,4
1250048,0.0,pi,4
1250048,1.8,mppi,4
1500160,1.8,pi,4
1500160,1.5,mppi,4
1750016,2.8,pi,4
1750016,1.0,mppi,4
2000128,4.9,pi,4
2000128,0.0,mppi,4
2250240,0.0,pi,4
2250240,2.5,mppi,4
2500096,3.2,pi,4
2500096,15.4,mppi,4
2750208,0.0,pi,4
2750208,2.6,mppi,4
3000064,0.0,pi,4
3000064,4.2,mppi,4
3250176,0.0,pi,4
3250176,6.3,mppi,4
3500032,0.5,pi,4
3500032,0.2,mppi,4
3750144,1.3,pi,4
3750144,4.2,mppi,4
4000000,0.6,pi,4
4000000,1.4,mppi,4
4250112,9.1,pi,4
4250112,12.2,mppi,4
4500224,8.9,pi,4
4500224,8.1,mppi,4
4750080,8.1,pi,4
4750080,12.5,mppi,4
5000192,3.7,pi,4
5000192,13.8,mppi,4
5250048,3.7,pi,4
5250048,12.5,mppi,4
5500160,2.7,pi,4
5500160,4.8,mppi,4
