step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,2,0.0024,0.2264,14.4,707.6
250112,mppi,2,0.0185,0.1738,9.75,199.375
500224,pi,2,0.3280,0.3958,14.8,56.4
500224,mppi,2,0.2426,0.3093,12.125,314.125
750080,pi,2,0.3480,0.4040,17.0,45.2
750080,mppi,2,0.2581,0.2874,11.75,294.5
1000192,pi,2,0.4078,0.4262,15.4,76.6
1000192,mppi,2,0.4343,0.4515,15.125,58.75
1250048,pi,2,0.3988,0.4042,15.8,60.8
1250048,mppi,2,0.4207,0.4325,15.25,48.125
1500160,pi,2,0.4172,0.4414,14.8,62.6
1500160,mppi,2,0.3651,0.3798,13.125,166.25
1750016,pi,2,0.4296,0.4598,14.4,67.4
1750016,mppi,2,0.4297,0.4456,15.125,44.125
2000128,pi,2,0.4234,0.4456,15.0,56.6
2000128,mppi,2,0.4314,0.4565,14.875,44.5
2250240,pi,2,0.4268,0.4392,15.2,44.4
2250240,mppi,2,0.4361,0.4574,15.0,42.375
2500096,pi,2,0.4318,0.4680,14.8,54.2
2500096,mppi,2,0.4310,0.4553,14.75,44.625
2750208,pi,2,0.3542,0.3792,12.0,240.6
2750208,mppi,2,0.3870,0.4140,13.25,48.625
3000064,pi,2,0.4382,0.4482,15.4,36.4
3000064,mppi,2,0.4446,0.4617,15.375,37.625
3250176,pi,2,0.4386,0.4794,14.6,53.2
3250176,mppi,2,0.4510,0.4844,14.25,48.875
3500032,pi,2,0.4362,0.4756,14.4,53.4
3500032,mppi,2,0.4436,0.4760,14.25,47.875
3750144,pi,2,0.4368,0.4440,15.2,44.0
3750144,mppi,2,0.4526,0.4839,14.5,50.375
4000000,pi,2,0.4312,0.4626,14.6,59.8
4000000,mppi,2,0.4436,0.4671,14.75,60.125
4250112,pi,2,0.4326,0.4616,14.8,54.0
4250112,mppi,2,0.4449,0.4645,14.875,50.0
4500224,pi,2,0.4358,0.4780,14.4,45.8
4500224,mppi,2,0.4591,0.4836,14.875,45.125
4750080,pi,2,0.4262,0.4696,14.0,69.6
4750080,mppi,2,0.4511,0.4733,14.625,42.5
5000192,pi,2,0.3440,0.3616,12.0,245.8
5000192,mppi,2,0.4243,0.4479,13.625,99.875
5250048,pi,2,0.4336,0.4528,15.2,40.6
5250048,mppi,2,0.4581,0.4844,14.375,50.375
5500160,pi,2,0.4314,0.4612,14.4,67.6
5500160,mppi,2,0.4343,0.4596,14.375,46.125
5750016,pi,2,0.4396,0.4706,14.6,46.4
5750016,mppi,2,0.4345,0.4720,14.5,44.625
6000128,pi,2,0.4480,0.4840,14.4,48.0
6000128,mppi,2,0.4384,0.4662,14.0,52.0
6250240,pi,2,0.4418,0.4930,14.0,49.4
6250240,mppi,2,0.3961,0.4229,12.875,162.25
6500096,pi,2,0.4376,0.4716,14.6,47.2
6500096,mppi,2,0.4481,0.4781,14.5,49.0
6750208,pi,2,0.4482,0.4858,14.0,49.8
6750208,mppi,2,0.4442,0.4799,13.375,49.375
7000064,pi,2,0.4442,0.4716,15.0,45.0
7000064,mppi,2,0.4410,0.4748,14.125,43.25
7250176,pi,2,0.4384,0.4694,14.6,48.0
7250176,mppi,2,0.4483,0.4806,14.125,42.5
7500032,pi,2,0.4502,0.5060,14.0,51.2
7500032,mppi,2,0.4484,0.4832,13.875,47.75
7750144,pi,2,0.4354,0.4806,14.4,43.2
7750144,mppi,2,0.4341,0.4684,13.75,51.0
