step,reward,eval_type,seed
250112,69.1,pi,2
250112,58.9,mppi,2
500224,261.3,pi,2
500224,194.6,mppi,2
750080,304.7,pi,2
750080,224.0,mppi,2
1000192,345.8,pi,2
1000192,366.2,mppi,2
1250048,341.1,pi,2
1250048,358.7,mppi,2
1500160,357.5,pi,2
1500160,312.1,mppi,2
1750016,358.1,pi,2
1750016,366.1,mppi,2
2000128,358.1,pi,2
2000128,367.9,mppi,2
2250240,360.2,pi,2
2250240,359.1,mppi,2
2500096,362.8,pi,2
2500096,360.4,mppi,2
2750208,295.0,pi,2
2750208,316.2,mppi,2
3000064,368.9,pi,2
3000064,376.4,mppi,2
3250176,366.6,pi,2
3250176,376.3,mppi,2
3500032,361.8,pi,2
3500032,374.4,mppi,2
3750144,367.0,pi,2
3750144,382.1,mppi,2
4000000,361.4,pi,2
4000000,374.0,mppi,2
4250112,366.6,pi,2
4250112,374.9,mppi,2
4500224,364.6,pi,2
4500224,389.0,mppi,2
4750080,356.2,pi,2
4750080,379.6,mppi,2
5000192,291.9,pi,2
5000192,360.5,mppi,2
5250048,369.2,pi,2
5250048,388.4,mppi,2
5500160,364.9,pi,2
5500160,368.8,mppi,2
5750016,367.9,pi,2
5750016,365.6,mppi,2
6000128,375.2,pi,2
6000128,373.1,mppi,2
6250240,370.1,pi,2
6250240,337.6,mppi,2
6500096,370.0,pi,2
6500096,380.1,mppi,2
6750208,375.1,pi,2
6750208,366.5,mppi,2
7000064,373.2,pi,2
7000064,368.9,mppi,2
7250176,366.4,pi,2
7250176,372.8,mppi,2
7500032,374.2,pi,2
7500032,373.8,mppi,2
7750144,370.7,pi,2
7750144,360.1,mppi,2
