step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,1,0.0262,0.0596,2.2,814.0
250112,mppi,1,0.0434,0.0693,2.625,766.0
500224,pi,1,0.3424,0.3892,12.4,144.0
500224,mppi,1,0.3476,0.4266,16.5,66.0
750080,pi,1,0.4342,0.5802,10.0,51.4
750080,mppi,1,0.4372,0.5414,11.0,54.125
1000192,pi,1,0.4332,0.8186,5.0,55.0
1000192,mppi,1,0.4609,0.8569,5.25,52.25
1250048,pi,1,0.4748,0.6584,8.0,51.8
1250048,mppi,1,0.4730,0.8088,16.25,52.0
1500160,pi,1,0.4562,0.8776,8.6,62.0
1500160,mppi,1,0.5060,0.9039,5.625,58.375
1750016,pi,1,0.4950,0.8300,6.0,51.6
1750016,mppi,1,0.4840,0.8462,4.125,116.25
2000128,pi,1,0.4890,0.7912,9.8,48.6
2000128,mppi,1,0.5184,0.9399,2.125,45.5
2250240,pi,1,0.5118,0.7328,6.4,42.4
2250240,mppi,1,0.4911,0.9411,0.75,58.75
2500096,pi,1,0.4840,0.7262,6.6,49.0
2500096,mppi,1,0.5357,0.8948,2.375,54.375
2750208,pi,1,0.5080,0.8370,4.4,54.8
2750208,mppi,1,0.5213,0.9336,0.75,54.0
3000064,pi,1,0.4852,0.7692,6.4,41.4
3000064,mppi,1,0.5192,0.8201,5.75,33.25
3250176,pi,1,0.4602,0.9504,0.6,46.2
3250176,mppi,1,0.5189,0.9290,3.0,45.0
3500032,pi,1,0.4814,0.8784,6.6,50.6
3500032,mppi,1,0.5169,0.9204,3.625,44.25
3750144,pi,1,0.4992,0.8766,8.0,52.0
3750144,mppi,1,0.5292,0.9385,2.0,43.625
4000000,pi,1,0.5416,0.7874,10.8,52.0
4000000,mppi,1,0.5669,0.8993,5.0,41.375
4250112,pi,1,0.5098,0.8948,6.4,40.0
4250112,mppi,1,0.5553,0.9009,7.0,49.125
4500224,pi,1,0.5372,0.8700,10.6,33.2
4500224,mppi,1,0.6300,0.8540,12.5,41.375
4750080,pi,1,0.5184,0.8798,9.2,44.2
4750080,mppi,1,0.6058,0.8881,8.625,47.625
5000192,pi,1,0.5156,0.8820,8.0,51.6
5000192,mppi,1,0.5924,0.8931,8.625,44.25
5250048,pi,1,0.5390,0.8678,10.2,45.6
5250048,mppi,1,0.5897,0.9040,6.75,45.0
5500160,pi,1,0.4240,0.6974,7.2,239.6
5500160,mppi,1,0.5424,0.9340,3.625,42.75
5750016,pi,1,0.5470,0.8628,10.8,41.8
5750016,mppi,1,0.4918,0.8309,1.625,158.375
6000128,pi,1,0.5348,0.8778,8.8,48.0
6000128,mppi,1,0.5639,0.9138,6.25,44.375
6250240,pi,1,0.4224,0.9244,2.2,57.0
6250240,mppi,1,0.5802,0.9130,5.125,49.5
6500096,pi,1,0.5056,0.9354,2.2,45.6
6500096,mppi,1,0.5766,0.8946,7.75,45.375
