step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,1,0.0956,0.2904,5.2,426.4
50176,mppi,1,0.0325,0.1846,3.375,705.625
100096,pi,1,0.1694,0.4288,6.2,248.8
100096,mppi,1,0.1581,0.3329,3.125,548.125
150016,pi,1,0.1636,0.3848,4.2,523.0
150016,mppi,1,0.2141,0.4581,4.5,392.0
200192,pi,1,0.1958,0.4630,5.4,415.8
200192,mppi,1,0.1056,0.4336,5.0,596.625
250112,pi,1,0.3438,0.5672,4.4,370.6
250112,mppi,1,0.3080,0.5494,4.375,381.25
300032,pi,1,0.2388,0.4752,4.4,434.6
300032,mppi,1,0.2761,0.5300,4.875,359.375
350208,pi,1,0.3580,0.6086,4.4,322.0
350208,mppi,1,0.2429,0.4768,4.125,419.375
400128,pi,1,0.3860,0.5960,4.4,225.4
400128,mppi,1,0.3261,0.5675,4.375,366.5
450048,pi,1,0.2838,0.5026,4.2,453.6
450048,mppi,1,0.3276,0.5800,4.75,311.875
500224,pi,1,0.3798,0.5638,3.4,341.6
500224,mppi,1,0.3010,0.5062,3.75,436.75
550144,pi,1,0.3288,0.5644,4.2,321.4
550144,mppi,1,0.2978,0.5790,4.5,289.25
600064,pi,1,0.4022,0.5968,4.0,318.0
600064,mppi,1,0.3220,0.5248,3.625,425.375
650240,pi,1,0.3014,0.5390,4.0,465.6
650240,mppi,1,0.3346,0.5488,3.875,466.625
700160,pi,1,0.3850,0.5792,4.0,336.0
700160,mppi,1,0.4040,0.5911,3.25,364.75
750080,pi,1,0.4596,0.6358,3.4,338.0
750080,mppi,1,0.3842,0.5974,4.125,314.125
800000,pi,1,0.3984,0.5872,3.8,328.6
800000,mppi,1,0.4115,0.6088,4.125,317.125
850176,pi,1,0.3388,0.5690,4.2,321.2
850176,mppi,1,0.3081,0.5354,4.0,408.375
900096,pi,1,0.3632,0.5882,4.0,419.4
900096,mppi,1,0.3167,0.5300,3.75,437.625
950016,pi,1,0.3126,0.5168,3.4,508.2
950016,mppi,1,0.3152,0.4884,3.125,482.5
1000192,pi,1,0.4348,0.6416,4.0,321.4
1000192,mppi,1,0.3912,0.6099,4.125,346.125
