step,reward,eval_type,seed
250112,1.3,pi,5
250112,0.6,mppi,5
500224,137.8,pi,5
500224,189.9,mppi,5
750080,198.4,pi,5
750080,207.4,mppi,5
1000192,234.1,pi,5
1000192,249.7,mppi,5
1250048,253.5,pi,5
1250048,267.7,mppi,5
1500160,272.7,pi,5
1500160,254.4,mppi,5
1750016,295.9,pi,5
1750016,307.6,mppi,5
2000128,299.2,pi,5
2000128,306.8,mppi,5
2250240,243.7,pi,5
2250240,229.4,mppi,5
2500096,303.6,pi,5
2500096,311.4,mppi,5
2750208,302.5,pi,5
2750208,310.2,mppi,5
3000064,305.2,pi,5
3000064,312.1,mppi,5
3250176,301.7,pi,5
3250176,319.5,mppi,5
3500032,309.9,pi,5
3500032,311.2,mppi,5
3750144,312.8,pi,5
3750144,322.9,mppi,5
4000000,299.0,pi,5
4000000,319.0,mppi,5
4250112,301.0,pi,5
4250112,314.6,mppi,5
4500224,306.9,pi,5
4500224,315.5,mppi,5
4750080,318.3,pi,5
4750080,321.1,mppi,5
5000192,318.5,pi,5
5000192,324.1,mppi,5
5250048,308.5,pi,5
5250048,322.2,mppi,5
5500160,316.2,pi,5
5500160,326.0,mppi,5
5750016,315.3,pi,5
5750016,322.5,mppi,5
6000128,305.8,pi,5
6000128,281.6,mppi,5
6250240,313.0,pi,5
6250240,320.3,mppi,5
6500096,315.8,pi,5
6500096,319.6,mppi,5
6750208,308.1,pi,5
6750208,324.7,mppi,5
7000064,314.9,pi,5
7000064,322.9,mppi,5
7250176,310.7,pi,5
7250176,322.1,mppi,5
7500032,312.3,pi,5
7500032,325.3,mppi,5
7750144,312.6,pi,5
7750144,323.6,mppi,5
8000000,316.0,pi,5
8000000,321.3,mppi,5
8250112,306.9,pi,5
8250112,282.7,mppi,5
8500224,308.8,pi,5
8500224,322.7,mppi,5
