step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,5,0.0002,0.0026,0.2,824.8
250112,mppi,5,0.0008,0.0008,0.125,924.25
500224,pi,5,0.1836,0.2248,9.4,80.4
500224,mppi,5,0.2009,0.4049,12.125,98.25
750080,pi,5,0.2850,0.3082,15.6,37.8
750080,mppi,5,0.2821,0.3055,15.25,48.5
1000192,pi,5,0.3080,0.3344,14.8,64.6
1000192,mppi,5,0.3264,0.3555,15.375,50.75
1250048,pi,5,0.3386,0.3726,14.8,63.6
1250048,mppi,5,0.3496,0.3918,15.0,62.75
1500160,pi,5,0.2818,0.4684,12.0,59.6
1500160,mppi,5,0.2879,0.4273,10.625,180.5
1750016,pi,5,0.3588,0.4454,12.2,69.2
1750016,mppi,5,0.3937,0.4764,12.125,55.625
2000128,pi,5,0.3730,0.4636,12.2,63.2
2000128,mppi,5,0.4022,0.4653,12.5,51.375
2250240,pi,5,0.3204,0.3738,12.8,50.0
2250240,mppi,5,0.2891,0.4000,13.375,58.75
2500096,pi,5,0.3800,0.4636,12.0,59.4
2500096,mppi,5,0.4039,0.4646,13.0,44.125
2750208,pi,5,0.3448,0.4796,12.2,58.6
2750208,mppi,5,0.4012,0.4688,13.0,45.875
3000064,pi,5,0.3770,0.4424,13.0,55.6
3000064,mppi,5,0.3986,0.4515,13.125,53.875
3250176,pi,5,0.3860,0.4446,12.8,47.8
3250176,mppi,5,0.4202,0.4818,12.875,45.0
3500032,pi,5,0.4002,0.4746,12.4,47.2
3500032,mppi,5,0.4002,0.4489,13.125,54.75
3750144,pi,5,0.4010,0.4706,13.2,46.0
3750144,mppi,5,0.4255,0.4849,13.0,47.25
4000000,pi,5,0.3840,0.4422,13.0,55.8
4000000,mppi,5,0.4139,0.4748,13.125,35.75
4250112,pi,5,0.3878,0.4480,13.4,36.0
4250112,mppi,5,0.4105,0.4647,13.0,51.375
4500224,pi,5,0.3926,0.4462,13.4,36.4
4500224,mppi,5,0.4045,0.4574,13.0,49.875
4750080,pi,5,0.3998,0.4866,12.8,60.4
4750080,mppi,5,0.4236,0.4799,12.875,49.0
5000192,pi,5,0.4086,0.4780,13.0,38.4
5000192,mppi,5,0.4255,0.4851,13.25,46.625
5250048,pi,5,0.4024,0.4564,12.8,49.2
5250048,mppi,5,0.4177,0.4740,13.375,40.75
5500160,pi,5,0.4112,0.4702,12.6,48.2
5500160,mppi,5,0.4298,0.4871,12.75,46.5
5750016,pi,5,0.4046,0.4754,13.0,58.6
5750016,mppi,5,0.4181,0.4785,13.0,50.75
6000128,pi,5,0.3872,0.4478,13.2,48.0
6000128,mppi,5,0.3615,0.4089,11.5,168.25
6250240,pi,5,0.4026,0.4752,12.8,49.8
6250240,mppi,5,0.4186,0.4750,13.0,48.125
6500096,pi,5,0.4012,0.4764,12.8,58.6
6500096,mppi,5,0.4107,0.4667,13.125,51.875
6750208,pi,5,0.3932,0.4638,12.8,56.8
6750208,mppi,5,0.4204,0.4834,13.125,36.5
7000064,pi,5,0.3958,0.4704,13.0,65.4
7000064,mppi,5,0.4148,0.4685,13.0,43.125
7250176,pi,5,0.3992,0.4602,12.8,55.6
7250176,mppi,5,0.4214,0.4766,13.125,49.375
7500032,pi,5,0.3972,0.4700,13.0,60.8
7500032,mppi,5,0.4105,0.4962,12.75,41.75
7750144,pi,5,0.3824,0.4826,12.6,63.0
7750144,mppi,5,0.4129,0.5024,12.5,44.25
8000000,pi,5,0.4066,0.4768,13.4,39.2
8000000,mppi,5,0.4153,0.4831,12.875,53.5
8250112,pi,5,0.3910,0.4572,13.2,57.0
8250112,mppi,5,0.3666,0.4131,11.75,156.125
8500224,pi,5,0.3970,0.4598,12.8,64.0
8500224,mppi,5,0.4255,0.4857,13.0,48.125
