step,reward,eval_type,seed
50176,386.4,pi,4
50176,438.0,mppi,4
100096,903.4,pi,4
100096,987.0,mppi,4
150016,981.6,pi,4
150016,989.0,mppi,4
200192,989.0,pi,4
200192,981.5,mppi,4
250112,981.6,pi,4
250112,984.4,mppi,4
300032,983.8,pi,4
300032,969.4,mppi,4
350208,985.2,pi,4
350208,985.6,mppi,4
400128,986.2,pi,4
400128,988.4,mppi,4
450048,981.4,pi,4
450048,986.1,mppi,4
500224,987.8,pi,4
500224,987.4,mppi,4
550144,984.2,pi,4
550144,987.2,mppi,4
600064,986.6,pi,4
600064,987.4,mppi,4
650240,981.0,pi,4
650240,984.9,mppi,4
700160,985.2,pi,4
700160,988.0,mppi,4
750080,983.6,pi,4
750080,985.5,mppi,4
800000,981.0,pi,4
800000,985.9,mppi,4
850176,987.6,pi,4
850176,988.9,mppi,4
900096,985.0,pi,4
900096,985.2,mppi,4
950016,984.0,pi,4
950016,987.0,mppi,4
1000192,982.0,pi,4
1000192,989.2,mppi,4
