step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,4,0.3864,0.3864,57.0,13.6
50176,mppi,4,0.4380,0.4380,70.5,14.625
100096,pi,4,0.9034,0.9034,64.4,13.8
100096,mppi,4,0.9870,0.9870,0.625,11.625
150016,pi,4,0.9816,0.9816,2.8,12.2
150016,mppi,4,0.9890,0.9890,1.125,9.375
200192,pi,4,0.9890,0.9890,0.8,6.2
200192,mppi,4,0.9815,0.9815,7.25,10.125
250112,pi,4,0.9816,0.9816,1.8,12.0
250112,mppi,4,0.9844,0.9844,1.0,13.0
300032,pi,4,0.9838,0.9838,0.8,14.4
300032,mppi,4,0.9694,0.9694,11.75,12.875
350208,pi,4,0.9852,0.9852,1.0,11.2
350208,mppi,4,0.9856,0.9856,1.25,11.125
400128,pi,4,0.9862,0.9862,2.2,9.0
400128,mppi,4,0.9884,0.9884,0.5,10.5
450048,pi,4,0.9814,0.9814,6.2,12.2
450048,mppi,4,0.9861,0.9861,0.75,11.875
500224,pi,4,0.9878,0.9878,0.6,11.6
500224,mppi,4,0.9874,0.9874,1.5,9.25
550144,pi,4,0.9842,0.9842,3.2,11.2
550144,mppi,4,0.9872,0.9872,0.625,10.0
600064,pi,4,0.9866,0.9866,0.4,11.0
600064,mppi,4,0.9874,0.9874,0.375,11.875
650240,pi,4,0.9810,0.9810,2.6,12.8
650240,mppi,4,0.9849,0.9849,0.625,13.375
700160,pi,4,0.9852,0.9852,0.4,13.6
700160,mppi,4,0.9880,0.9880,0.25,11.125
750080,pi,4,0.9836,0.9836,1.8,12.0
750080,mppi,4,0.9855,0.9855,0.625,12.625
800000,pi,4,0.9810,0.9810,2.8,10.8
800000,mppi,4,0.9859,0.9859,0.875,10.625
850176,pi,4,0.9876,0.9876,0.6,9.6
850176,mppi,4,0.9889,0.9889,0.25,10.375
900096,pi,4,0.9850,0.9850,1.6,10.2
900096,mppi,4,0.9852,0.9852,0.0,14.75
950016,pi,4,0.9840,0.9840,1.0,13.8
950016,mppi,4,0.9870,0.9870,0.125,12.75
1000192,pi,4,0.9820,0.9820,0.8,15.4
1000192,mppi,4,0.9892,0.9892,0.875,9.125
