step,reward,eval_type,seed
250112,0.0,pi,1
250112,1.4,mppi,1
500224,0.0,pi,1
500224,1.2,mppi,1
750080,9.5,pi,1
750080,59.4,mppi,1
1000192,218.5,pi,1
1000192,209.3,mppi,1
1250048,244.7,pi,1
1250048,236.4,mppi,1
1500160,254.4,pi,1
1500160,262.4,mppi,1
1750016,248.4,pi,1
1750016,263.7,mppi,1
2000128,259.0,pi,1
2000128,265.9,mppi,1
2250240,255.5,pi,1
2250240,274.5,mppi,1
2500096,263.9,pi,1
2500096,264.3,mppi,1
2750208,262.3,pi,1
2750208,267.6,mppi,1
3000064,204.5,pi,1
3000064,273.1,mppi,1
3250176,265.1,pi,1
3250176,277.6,mppi,1
3500032,263.3,pi,1
3500032,283.1,mppi,1
3750144,264.2,pi,1
3750144,284.6,mppi,1
4000000,257.0,pi,1
4000000,239.5,mppi,1
4250112,263.0,pi,1
4250112,289.2,mppi,1
4500224,270.7,pi,1
4500224,286.3,mppi,1
4750080,267.0,pi,1
4750080,283.4,mppi,1
