step,reward,eval_type,seed
250112,6.3,pi,104
250112,14.6,mppi,104
500224,2.8,pi,104
500224,0.0,mppi,104
750080,248.7,pi,104
750080,222.3,mppi,104
1000192,463.9,pi,104
1000192,423.8,mppi,104
1250048,445.0,pi,104
1250048,502.3,mppi,104
1500160,484.0,pi,104
1500160,504.9,mppi,104
1750016,497.3,pi,104
1750016,517.8,mppi,104
2000128,507.7,pi,104
2000128,522.2,mppi,104
2250240,512.2,pi,104
2250240,538.5,mppi,104
2500096,502.4,pi,104
2500096,529.2,mppi,104
2750208,510.0,pi,104
2750208,525.1,mppi,104
3000064,511.5,pi,104
3000064,535.9,mppi,104
3250176,511.3,pi,104
3250176,540.5,mppi,104
3500032,519.9,pi,104
3500032,544.7,mppi,104
3750144,519.4,pi,104
3750144,523.6,mppi,104
4000000,516.4,pi,104
4000000,525.9,mppi,104
4250112,520.4,pi,104
4250112,527.2,mppi,104
4500224,507.8,pi,104
4500224,530.4,mppi,104
4750080,522.5,pi,104
4750080,541.0,mppi,104
5000192,527.9,pi,104
5000192,543.1,mppi,104
5250048,523.1,pi,104
5250048,538.7,mppi,104
5500160,523.2,pi,104
5500160,541.8,mppi,104
5750016,521.3,pi,104
5750016,545.2,mppi,104
6000128,520.6,pi,104
6000128,547.3,mppi,104
6250240,517.5,pi,104
6250240,537.3,mppi,104
6500096,513.9,pi,104
6500096,538.2,mppi,104
6750208,522.7,pi,104
6750208,538.0,mppi,104
7000064,512.4,pi,104
7000064,529.7,mppi,104
7250176,513.7,pi,104
7250176,539.2,mppi,104
7500032,521.0,pi,104
7500032,540.6,mppi,104
7750144,514.8,pi,104
7750144,539.7,mppi,104
8000000,507.4,pi,104
8000000,532.2,mppi,104
8250112,515.0,pi,104
8250112,522.3,mppi,104
8500224,509.8,pi,104
8500224,544.1,mppi,104
8750080,511.1,pi,104
8750080,539.1,mppi,104
9000192,518.2,pi,104
9000192,538.0,mppi,104
9250048,517.7,pi,104
9250048,544.2,mppi,104
9500160,524.5,pi,104
9500160,536.8,mppi,104
9750016,496.1,pi,104
9750016,497.8,mppi,104
10000128,522.7,pi,104
10000128,545.9,mppi,104
