step,reward,eval_type,seed
50176,433.1,pi,1
50176,1196.9,mppi,1
50176,1939.3,jumpy,1
100096,926.2,pi,1
100096,771.8,mppi,1
100096,1218.8,jumpy,1
150016,3410.1,pi,1
150016,2775.0,mppi,1
150016,2883.9,jumpy,1
200192,3130.6,pi,1
200192,3170.2,mppi,1
200192,2986.3,jumpy,1
250112,848.3,pi,1
250112,1967.3,mppi,1
250112,1909.8,jumpy,1
300032,1777.7,pi,1
300032,751.3,mppi,1
300032,2313.7,jumpy,1
350208,276.1,pi,1
350208,368.1,mppi,1
350208,1368.6,jumpy,1
400128,266.9,pi,1
400128,795.4,mppi,1
400128,1963.0,jumpy,1
450048,361.8,pi,1
450048,338.9,mppi,1
450048,684.4,jumpy,1
500224,1561.9,pi,1
500224,470.5,mppi,1
500224,485.2,jumpy,1
