step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,0,0.0000,0.0628,1.6,1000.0
50176,mppi,0,0.0000,0.4093,14.0,1000.0
100096,pi,0,0.0000,0.1484,3.2,1000.0
100096,mppi,0,0.0000,0.3937,16.333333333333332,1000.0
150016,pi,0,0.0000,0.0276,1.0,1000.0
150016,mppi,0,0.0000,0.5713,22.0,1000.0
200192,pi,0,0.0000,0.6922,14.4,1000.0
200192,mppi,0,0.0000,0.5350,14.666666666666666,1000.0
250112,pi,0,0.0000,0.6484,15.8,1000.0
250112,mppi,0,0.0000,0.7717,12.333333333333334,1000.0
300032,pi,0,0.0000,0.0000,0.0,1000.0
300032,mppi,0,0.0000,0.0007,0.6666666666666666,1000.0
350208,pi,0,0.0000,0.7090,11.0,1000.0
350208,mppi,0,0.0000,0.0820,23.666666666666668,1000.0
400128,pi,0,0.0000,0.5794,7.4,1000.0
400128,mppi,0,0.0000,0.2540,30.666666666666668,1000.0
450048,pi,0,0.0000,0.8692,5.0,1000.0
450048,mppi,0,0.0000,0.0177,6.666666666666667,1000.0
500224,pi,0,0.0000,0.6286,5.4,1000.0
500224,mppi,0,0.0000,0.2127,24.333333333333332,1000.0
