step,reward,eval_type,seed
50176,8.0,pi,1
50176,214.0,mppi,1
100096,357.0,pi,1
100096,517.3,mppi,1
150016,542.4,pi,1
150016,513.7,mppi,1
200192,583.2,pi,1
200192,631.3,mppi,1
250112,707.2,pi,1
250112,763.3,mppi,1
300032,671.4,pi,1
300032,778.3,mppi,1
350208,804.2,pi,1
350208,861.7,mppi,1
400128,841.4,pi,1
400128,916.7,mppi,1
450048,819.0,pi,1
450048,892.3,mppi,1
500224,902.8,pi,1
500224,827.7,mppi,1
550144,869.8,pi,1
550144,944.7,mppi,1
600064,897.8,pi,1
600064,954.3,mppi,1
650240,915.4,pi,1
650240,965.3,mppi,1
700160,886.2,pi,1
700160,955.3,mppi,1
750080,865.6,pi,1
750080,769.3,mppi,1
800000,930.4,pi,1
800000,933.3,mppi,1
850176,868.0,pi,1
850176,854.3,mppi,1
900096,854.0,pi,1
900096,911.7,mppi,1
950016,955.6,pi,1
950016,944.3,mppi,1
1000192,874.6,pi,1
1000192,977.0,mppi,1
